AccelerationX;AccelerationY;AccelerationZ
-0.813477;-0.363770;0.311035
-0.845703;-0.380371;0.299805
-0.881836;-0.380371;0.280273
-0.818359;-0.410645;0.263672
-0.821289;-0.379395;0.270508
-0.887695;-0.393555;0.309082
-0.877441;-0.389160;0.307129
-0.770508;-0.395996;0.277344
-0.761719;-0.447754;0.321289
-0.904785;-0.406738;0.354004
-0.704590;-0.437988;0.318359
-0.755859;-0.470215;0.375488
-0.759766;-0.459473;0.430176
-0.773437;-0.463379;0.406738
-0.675781;-0.504883;0.445801
-0.695312;-0.519531;0.337891
-0.661133;-0.572754;0.423340
-0.604980;-0.609863;0.431152
-0.584961;-0.623047;0.413086
-0.526855;-0.614746;0.460937
-0.480469;-0.779785;0.457031
-0.395020;-0.729492;0.458984
-0.327148;-0.744629;0.494629
-0.269043;-0.776855;0.492187
-0.260254;-0.784180;0.531250
-0.176758;-0.810547;0.524414
-0.182617;-0.840332;0.518555
-0.120117;-0.814941;0.457031
-0.084961;-0.808105;0.528320
-0.063965;-0.793945;0.547363
0.012695;-0.845215;0.594727
0.050781;-0.812988;0.518066
0.192383;-0.875488;0.536133
0.388184;-0.875488;0.487793
0.313477;-0.823242;0.487305
0.397461;-0.829102;0.526367
0.450195;-0.761230;0.566895
0.459961;-0.756348;0.635742
0.679199;-0.645508;0.365234
0.799805;-0.663086;0.495117
0.463867;-0.812012;0.524414
0.515625;-0.740234;0.465820
0.478027;-0.853027;0.478516
0.508301;-0.901855;0.404297
0.492187;-0.852051;0.445312
0.291016;-0.739258;0.387207
0.387695;-0.830566;0.298828
0.390625;-1.023926;0.472168
0.331543;-0.795410;0.441406
0.347168;-0.807617;0.388672
0.346680;-0.785645;0.333008
0.318359;-0.972168;0.469727
0.357910;-0.925293;0.315918
0.305664;-0.892090;0.342285
0.461426;-0.765137;0.367676
0.446289;-0.872559;0.483398
0.488281;-0.941406;0.274902
0.439941;-0.849609;0.368164
0.389160;-0.840332;0.398438
0.416016;-0.925293;0.307617
0.433594;-0.879883;0.319336
0.419922;-0.933105;0.295410
0.460449;-0.893066;0.279785
0.404785;-0.907227;0.286621
0.409668;-0.912109;0.325195
0.359863;-0.853027;0.300781
0.359375;-0.897949;0.309082
0.415039;-0.883301;0.348145
0.434570;-0.777832;0.343262
0.454102;-0.861816;0.333008
0.433105;-0.932129;0.277832
0.499512;-0.927246;0.314453
0.396484;-0.875000;0.336426
0.391113;-0.857422;0.277832
0.457520;-0.957520;0.247070
0.404785;-0.939453;0.223145
0.370605;-0.911621;0.222656
0.420898;-0.893555;0.270020
0.448730;-0.909668;0.287109
0.374512;-0.894531;0.290039
0.360840;-0.958008;0.256836
0.358398;-0.826172;0.313477
0.334473;-0.903809;0.371094
0.379883;-0.882812;0.421875
0.335449;-0.857422;0.266113
0.443848;-0.969727;0.337402
0.341797;-0.866211;0.333984
0.349121;-0.922363;0.350586
0.438965;-0.865723;0.324707
0.374023;-0.873535;0.336426
0.384277;-0.868652;0.355469
0.420898;-0.875488;0.383789
0.425293;-0.865723;0.320801
0.384766;-0.911621;0.273926
0.400391;-0.908203;0.279785
0.328613;-0.853516;0.340820
0.389160;-0.903809;0.272461
0.476074;-0.927734;0.177734
0.455566;-0.936035;0.163086
0.418457;-0.902344;0.252441
0.374512;-0.944824;0.258301
0.394531;-0.942871;0.212402
0.445312;-0.918945;0.075195
0.400391;-0.911133;0.145508
0.541992;-0.933105;0.138672
0.462402;-0.893066;0.138184
0.464844;-0.921387;0.091797
0.447266;-0.919434;0.082520
0.483887;-0.901367;0.112793
0.475586;-0.919434;0.083496
0.471680;-0.905273;0.071289
0.551758;-0.905762;0.060547
0.533691;-0.899902;0.082520
0.528320;-0.892090;0.035156
0.552734;-0.901367;0.002441
0.517090;-0.892090;0.020020
0.526367;-0.890625;-0.008301
0.545410;-0.895996;-0.009766
0.575195;-0.890625;-0.015625
0.511719;-0.900879;-0.040039
0.519531;-0.893555;-0.052246
0.539551;-0.900879;-0.052734
0.513672;-0.896973;-0.068359
0.505371;-0.883789;-0.084473
0.516113;-0.904785;-0.075195
