AccelerationX;AccelerationY;AccelerationZ
0.952637;-0.015137;0.428223
0.901367;0.001953;0.444824
0.915039;0.006348;0.449707
0.946777;-0.026855;0.442383
0.983887;-0.023926;0.433594
0.990234;0.118164;0.431152
0.842285;0.083496;0.352539
0.911133;0.049316;0.394531
0.954102;0.092285;0.391113
0.951660;0.061523;0.392578
0.948242;0.087891;0.378906
0.946777;0.125977;0.353516
0.950195;0.158691;0.327637
0.953613;0.187500;0.301270
1.041992;0.191895;0.295898
1.005859;0.265625;0.270996
0.906738;0.262695;0.240234
0.975586;0.281250;0.191895
0.944336;0.345703;0.232910
0.939941;0.409668;0.229980
0.948730;0.399414;0.227051
0.855469;0.378906;0.321777
0.796387;0.488281;0.398438
0.850586;0.533203;0.318359
0.860352;0.532227;0.267578
0.805664;0.569336;0.234863
0.702637;0.622559;0.270020
0.656738;0.648926;0.315430
0.537109;0.711914;0.340332
0.670898;0.881348;0.320313
0.568848;0.870117;0.285645
0.438965;0.832031;0.250488
0.543457;0.959473;0.211914
0.415039;0.917480;0.214844
0.389648;0.944336;0.175293
0.239258;1.063477;0.082520
0.230957;1.026855;0.082031
0.284668;0.762207;0.162598
0.388672;1.104980;0.155273
0.388184;0.921875;0.079590
0.411621;0.973633;0.079102
0.413086;0.891113;0.043457
0.431152;0.977051;0.066895
0.520996;0.889648;0.085937
0.529297;0.822266;0.054199
0.573242;0.828613;0.076172
0.518066;0.786621;0.102539
0.513184;0.790039;0.163086
0.502441;0.831543;0.150879
0.505371;0.857422;0.103027
0.474121;0.840820;0.087891
0.523437;0.847656;0.107422
0.554687;0.884766;0.069336
0.546875;0.872559;0.035645
0.556641;0.853027;0.039063
0.577637;0.849121;0.057617
0.537598;0.845215;0.058594
0.537598;0.841797;0.099609
0.537598;0.826172;0.102539
0.542480;0.846191;0.117676
0.545410;0.853027;0.102051
0.560059;0.837891;0.075195
0.547363;0.832031;0.090820
0.556152;0.846680;0.098145
0.563477;0.840820;0.100586
0.539062;0.837891;0.089844
0.573730;0.881348;0.106934
0.545410;0.799316;0.056641
0.556152;0.831543;0.091797
0.569336;0.848144;0.101563
0.543945;0.821777;0.096191
0.556641;0.836426;0.093750
0.566895;0.842773;0.101074
0.559082;0.841309;0.091797
0.564453;0.821289;0.093262
0.554687;0.836426;0.088867
0.574707;0.819336;0.114258
0.513672;0.795410;0.103027
0.546875;0.833984;0.116699
0.545410;0.836426;0.118652
0.515137;0.852539;0.142578
0.535645;0.866699;0.130859
0.472656;0.805176;0.090820
0.520508;0.809082;0.129883
0.465820;0.899902;0.121094
0.520508;0.953613;0.125488
0.422363;0.859863;0.148437
0.433105;0.907715;0.169922
0.443359;0.892090;0.161133
0.435059;0.887207;0.200684
0.403320;0.888184;0.137695
0.430664;0.893066;0.197266
0.422363;0.909180;0.199219
0.433105;0.915039;0.190430
0.365723;0.894043;0.172363
0.487305;0.907227;0.220215
0.394531;0.872559;0.185547
0.517090;0.836914;0.311035
0.486816;0.669922;0.225586
0.578125;0.766113;0.240234
0.531738;0.833984;0.231934
0.610840;0.821289;0.206543
0.653809;0.875977;0.154297
0.690430;0.791016;0.132812
0.632324;0.760254;0.148437
0.617187;0.788086;0.146973
0.613770;0.759277;0.083008
0.614258;0.792480;0.228027
0.663086;0.762695;0.263672
0.678223;0.643066;0.171387
0.651367;0.670898;0.161133
0.739258;0.750000;0.170898
0.722656;0.685059;0.151367
0.735352;0.696777;0.209473
0.710937;0.739746;0.155273
0.748047;0.755371;0.092773
0.738281;0.687500;0.042480
0.687988;0.646484;0.003906
0.750488;0.663574;0.021484
0.771484;0.717285;-0.011230
0.758301;0.696289;-0.052246
0.800293;0.686035;-0.079102
0.835449;0.624023;-0.112793
0.844238;0.563965;-0.143066
