AccelerationX;AccelerationY;AccelerationZ
-0.925781;0.059570;0.085937
-0.951660;0.038086;0.121582
-0.968262;0.014160;0.132324
-0.899902;0.098633;-0.059082
-0.910645;0.062988;0.071777
-0.965332;0.154785;0.010254
-0.962402;0.134766;0.030273
-0.965332;0.110840;0.102539
-0.904785;0.134277;0.071289
-0.930176;0.107422;0.076660
-0.952148;0.141113;0.068848
-0.937012;0.133301;0.056152
-0.932617;0.114746;0.074219
-0.951660;0.134766;0.048828
-0.937988;0.118164;0.050293
-0.950195;0.129395;0.082031
-0.953125;0.133301;0.064941
-0.925781;0.131348;0.074219
-0.928711;0.136230;0.114746
-0.943848;0.122070;0.073242
-0.926270;0.131836;0.119629
-0.924805;0.132812;0.109863
-0.931152;0.143555;0.106934
-0.923340;0.132324;0.127441
-0.943359;0.148926;0.113770
-0.922363;0.126953;0.131836
-0.922363;0.139160;0.138184
-0.924805;0.153809;0.153320
-0.937500;0.153809;0.136230
-0.934570;0.148926;0.149414
-0.928711;0.147949;0.164062
-0.931641;0.157715;0.155762
-0.922363;0.148437;0.172852
-0.976074;0.140137;0.189453
-0.968750;0.161133;0.214844
-0.941894;0.145020;0.246582
-0.947266;0.165039;0.299316
-0.786133;0.215820;0.283203
-0.758301;0.178711;0.248047
-0.791016;0.171387;0.317383
-0.877441;0.168945;0.371582
-0.888184;0.189453;0.402832
-0.839844;0.190430;0.395996
-0.833496;0.160645;0.416504
-0.805664;0.142578;0.472168
-0.797852;0.187500;0.487305
-0.776367;0.154297;0.505371
-0.757324;0.169434;0.513672
-0.790039;0.259766;0.533691
-0.764648;0.261719;0.554687
-0.746582;0.260742;0.566895
-0.699219;0.292480;0.541016
-0.708496;0.291504;0.585449
-0.701172;0.324707;0.601562
-0.649414;0.261230;0.609375
-0.614746;0.324219;0.670410
-0.564453;0.387207;0.638184
-0.524414;0.381836;0.751465
-0.482910;0.289551;0.726074
-0.442871;0.328613;0.782715
-0.462891;0.337891;0.752930
-0.405762;0.363770;0.800781
-0.275391;0.365723;0.848144
-0.298340;0.462402;0.865234
-0.213379;0.353027;0.768066
-0.201660;0.310547;0.935059
-0.165527;0.365234;0.860352
-0.087402;0.402344;0.897949
-0.083496;0.401855;0.839355
0.046875;0.493164;0.928711
0.181641;0.428223;0.968750
0.243652;0.373047;0.916016
0.237793;0.247559;0.882812
-0.052734;0.399902;0.979004
-0.041992;0.389648;0.960938
-0.040039;0.332031;0.885254
0.084961;0.538574;0.863281
0.036621;0.464844;0.899414
-0.075195;0.353027;0.902344
-0.194336;0.349609;0.865723
-0.056641;0.484863;0.969727
-0.049805;0.440918;0.914062
-0.106445;0.357910;1.013184
-0.010742;0.268066;0.917480
0.000488;0.388184;0.929199
0.070801;0.367676;0.662598
0.103027;0.444824;0.718262
-0.091797;0.527344;0.633789
-0.094727;0.826172;0.856445
-0.177246;0.706543;0.632812
-0.159180;0.650391;0.509277
-0.124512;0.640137;0.492676
-0.114746;0.592773;0.477539
-0.339355;0.882812;0.736816
-0.482910;1.163086;0.784180
-0.222656;0.682617;0.229004
-0.096680;0.781250;0.657227
-0.379395;0.818848;0.594727
-0.213379;0.663086;0.589355
-0.093262;0.756836;0.674805
-0.137207;0.742187;0.562500
-0.236816;0.578613;0.593262
-0.244629;0.650879;0.649902
-0.241699;0.698242;0.550781
-0.213867;0.881348;0.581055
-0.227051;0.693848;0.475586
-0.274902;0.744141;0.578125
-0.303223;0.775391;0.411133
-0.350098;0.765625;0.411621
-0.350098;0.747559;0.359863
-0.429199;0.742676;0.349121
-0.347168;0.945312;0.333008
-0.506836;0.903809;0.219727
-0.395508;0.936035;0.263184
-0.307617;0.897949;0.266602
-0.470215;0.779785;0.248047
-0.410156;0.866699;0.256348
-0.386230;0.821777;0.272461
-0.430176;0.828125;0.275391
-0.455078;0.815918;0.238281
-0.475098;0.803223;0.246094
-0.410645;0.780273;0.241699
-0.389648;0.823730;0.247559
-0.395996;0.820801;0.207031
-0.676758;0.789551;0.215332
