AccelerationX;AccelerationY;AccelerationZ
0.986816;0.006836;0.388184
0.934082;0.000000;0.345703
0.968262;0.037109;0.417969
0.986816;0.086914;0.407715
0.977539;0.019531;0.330078
0.968262;0.071777;0.387695
0.968750;0.121582;0.391113
0.985840;0.086914;0.363770
0.950684;0.063965;0.367188
0.959961;0.078613;0.365723
0.946289;0.060547;0.346191
0.950684;0.059082;0.357910
0.964356;0.099609;0.338867
0.999023;0.119629;0.336914
0.988770;0.129395;0.340332
0.941894;0.120117;0.327148
0.949707;0.105957;0.333496
0.969238;0.138672;0.345703
0.937012;0.147949;0.335938
0.984375;0.148437;0.312012
0.968750;0.161133;0.339355
0.969727;0.183105;0.312012
0.947266;0.217285;0.312988
0.931641;0.230957;0.273926
0.942871;0.240234;0.281250
0.938477;0.292969;0.305664
0.947266;0.358887;0.288574
0.925293;0.385742;0.301758
0.873047;0.392090;0.291016
0.889160;0.429688;0.279297
0.877441;0.504395;0.277832
0.810547;0.511719;0.277832
0.821289;0.577148;0.283203
0.763672;0.552734;0.330078
0.757324;0.636230;0.323242
0.791504;0.657227;0.279297
0.759277;0.702148;0.301758
0.645508;0.712402;0.283691
0.623047;0.698730;0.268555
0.641113;0.735840;0.299805
0.629883;0.801758;0.299316
0.593262;0.775879;0.288574
0.666504;0.831543;0.306641
0.548828;0.750488;0.239258
0.504395;0.821777;0.230957
0.429688;0.892578;0.185547
0.411133;0.914062;0.233887
0.409668;0.917969;0.235352
0.328613;0.904297;0.242188
0.270508;0.965820;0.246582
0.217285;0.966309;0.219727
0.201660;0.816406;0.165527
0.192383;0.945801;0.170898
0.196289;0.996582;0.087891
0.132812;1.043945;0.113770
0.128418;0.937012;0.114746
0.170898;1.009766;0.087891
0.217285;0.990723;0.141602
0.186035;0.971680;0.138184
0.209961;0.953613;0.102539
0.168945;1.061035;0.116699
0.189941;1.034180;0.085937
0.145996;0.934082;0.139648
0.264160;1.000000;0.202637
0.241211;0.907715;0.141602
0.247559;0.920410;0.149414
0.321777;0.959961;0.148926
0.301758;0.897461;0.248047
0.373047;0.851563;0.169922
0.228516;0.852051;0.243164
0.289551;0.895996;0.293457
0.383301;0.842285;0.209473
0.387695;0.841797;0.260254
0.324219;0.880371;0.258789
0.244141;0.851074;0.234863
0.317871;0.993652;0.281250
0.427734;1.013184;0.193359
0.316895;0.842285;0.250977
0.289551;0.961426;0.320801
0.343262;1.014160;0.270996
0.371094;0.947266;0.192871
0.347656;0.866699;0.273438
0.256836;0.958008;0.248535
0.293457;0.947266;0.187988
0.231445;0.884766;0.190918
0.081543;0.919434;0.104492
0.094727;0.808105;0.150879
0.199707;1.034180;0.190430
0.198730;0.939453;0.112305
0.175781;0.848633;0.168457
0.211914;0.857910;0.125977
-0.005371;0.848144;0.175781
0.083496;1.345215;0.244629
0.145020;1.277344;0.156250
0.115234;0.915527;0.206055
0.118652;0.877930;0.284668
0.184082;0.987793;0.281738
0.196777;1.080078;0.298340
0.175293;1.041992;0.380859
0.185059;0.950195;0.283691
0.138672;0.711914;0.180664
-0.137207;0.493164;0.025391
-0.115723;0.580566;0.103027
-0.044922;1.047852;0.260254
0.100586;1.527832;0.473633
0.229004;1.062500;0.347168
0.014648;0.692871;0.323730
-0.044922;0.839844;0.371582
0.272461;0.950684;0.307617
0.282227;0.978516;0.343750
0.196289;0.917480;0.305176
0.219238;0.841309;0.247070
0.247559;0.947754;0.291504
0.223633;1.045898;0.351563
0.264648;0.932129;0.349609
0.200684;0.833496;0.337891
0.219238;0.858398;0.339844
0.243164;0.926270;0.385742
0.278809;0.868652;0.381836
0.214844;0.792969;0.418457
0.245605;0.874512;0.456055
0.259766;0.874023;0.391602
0.246582;0.835937;0.396973
0.246094;0.795898;0.420410
