AccelerationX;AccelerationY;AccelerationZ
0.097168;-1.004395;0.161133
0.084473;-1.000977;0.157715
0.053223;-1.006348;0.204590
0.081055;-0.974609;0.219727
0.100586;-1.014160;0.187988
0.096680;-0.987793;0.164062
0.087402;-0.981445;0.205566
0.065430;-0.988281;0.216797
0.078613;-1.014160;0.208984
0.096191;-0.965820;0.195312
0.087891;-0.966797;0.206543
0.105957;-0.992676;0.194824
0.091309;-0.992187;0.205078
0.098633;-0.992187;0.199707
0.100586;-0.989746;0.202637
0.085937;-0.958984;0.215820
0.071777;-1.001953;0.229004
0.076660;-1.011719;0.197754
0.091309;-0.997559;0.200195
0.093262;-0.982910;0.208984
0.100098;-1.013672;0.190430
0.098633;-0.979004;0.197754
0.099121;-0.982422;0.215820
0.102051;-1.005371;0.200684
0.108887;-0.984375;0.207031
0.101563;-0.977051;0.215820
0.106934;-0.979492;0.209473
0.104980;-0.988770;0.209473
0.106445;-0.992187;0.211914
0.111328;-0.988281;0.211426
0.105957;-0.985840;0.206543
0.102539;-0.995117;0.208008
0.105957;-0.991699;0.206543
0.106934;-0.989746;0.206055
0.100586;-0.991699;0.210449
0.104004;-0.990723;0.204590
0.105469;-0.998047;0.209473
0.104492;-0.999023;0.205078
0.106934;-0.984375;0.208984
0.115723;-0.977051;0.211426
0.113281;-0.983398;0.203613
0.106445;-0.987305;0.205566
0.111816;-0.996094;0.201172
0.110840;-1.007324;0.206055
0.118652;-1.027832;0.202637
0.104492;-1.009766;0.214355
0.101074;-0.950684;0.201660
0.108398;-0.929199;0.193848
0.116211;-0.959473;0.204590
0.107910;-1.002441;0.202148
0.110840;-1.010742;0.195801
0.110352;-1.000000;0.200684
0.117187;-0.987793;0.196777
0.117676;-0.991211;0.197266
0.117187;-0.993164;0.191895
0.117187;-0.994141;0.195312
0.117187;-0.992187;0.191895
0.114746;-0.988281;0.195801
0.121094;-1.003418;0.191406
0.127441;-0.989746;0.188477
0.126953;-0.986816;0.196777
0.122070;-0.988770;0.197754
0.122559;-0.999023;0.194824
0.121094;-0.989258;0.192871
0.118652;-0.999023;0.193848
0.123047;-0.988281;0.188965
0.125488;-0.991211;0.191406
0.127930;-0.985840;0.189941
0.121094;-0.986328;0.189453
0.125488;-0.992187;0.189453
0.129395;-0.990723;0.189453
0.126953;-0.989746;0.194336
0.121582;-0.995605;0.187500
0.124023;-0.997559;0.190918
0.121582;-0.986816;0.194824
0.126953;-0.993164;0.188965
0.128906;-0.994141;0.189453
0.129395;-0.992676;0.189941
0.125488;-0.990723;0.195312
0.125488;-0.990723;0.190430
0.125977;-0.988281;0.190918
0.121094;-0.992187;0.194824
0.124512;-0.993164;0.189453
0.125488;-0.988770;0.196289
0.122559;-0.993652;0.183594
0.124023;-0.993652;0.189453
0.122070;-0.992187;0.192383
0.131836;-0.990234;0.189941
0.125488;-0.992676;0.189453
0.117676;-0.994629;0.190430
0.117676;-0.994629;0.195801
0.117187;-0.989258;0.191406
0.121582;-0.990234;0.194824
0.123535;-0.992676;0.190918
0.118164;-0.995117;0.194336
0.122559;-0.990234;0.190918
0.122070;-0.993164;0.191895
0.124023;-0.990234;0.193848
0.123535;-0.989746;0.190918
0.122559;-0.994629;0.191895
0.122559;-0.990723;0.194336
0.121094;-0.988281;0.194336
0.123535;-0.990723;0.195312
0.117187;-0.995117;0.193848
0.119141;-0.988281;0.193359
0.127930;-0.994141;0.195312
0.119629;-0.990723;0.193359
0.121094;-0.990234;0.193848
0.124512;-0.992187;0.196289
0.121094;-0.992187;0.194336
0.120605;-0.992676;0.194336
0.122070;-0.989746;0.199219
0.118164;-0.988770;0.198242
0.121582;-0.989258;0.195801
0.124023;-0.995117;0.193848
0.117187;-0.995117;0.194336
0.125488;-0.985840;0.196289
0.122070;-0.986328;0.200195
0.111816;-0.997559;0.199219
0.128906;-0.986816;0.191406
0.119141;-0.989258;0.199707
0.114746;-0.999023;0.196777
0.123047;-0.986328;0.195312
0.120605;-0.988281;0.197754
0.120605;-0.989746;0.195312
