AccelerationX;AccelerationY;AccelerationZ
-0.940430;-0.151855;0.053711
-0.933105;-0.153320;0.065430
-0.937500;-0.156250;0.066895
-0.933594;-0.098145;0.114258
-0.942383;-0.092773;0.126953
-0.933105;-0.088867;0.138672
-0.924805;-0.062988;0.151855
-0.955078;-0.084961;0.150879
-0.932617;-0.085449;0.148437
-0.925293;-0.093262;0.142578
-0.939941;-0.096191;0.144531
-0.938477;-0.095215;0.138672
-0.942383;-0.105469;0.131836
-0.933105;-0.103027;0.135742
-0.926758;-0.095215;0.135254
-0.937988;-0.097656;0.134277
-0.938477;-0.098145;0.137207
-0.937012;-0.107910;0.126465
-0.930176;-0.096680;0.114746
-0.935059;-0.093262;0.113770
-0.943359;-0.097656;0.114258
-0.944824;-0.089355;0.096191
-0.955566;-0.094238;0.087402
-0.935059;-0.089355;0.100098
-0.918457;-0.084473;0.083496
-0.949707;-0.087891;0.081543
-0.959473;-0.083496;0.090820
-0.938965;-0.074707;0.090820
-0.943848;-0.081543;0.096191
-0.942871;-0.086914;0.094238
-0.950195;-0.086914;0.094727
-0.946289;-0.079590;0.091309
-0.933594;-0.079590;0.093750
-0.936035;-0.073730;0.102051
-0.952148;-0.079102;0.102051
-0.942871;-0.080078;0.102539
-0.940918;-0.079590;0.102539
-0.939941;-0.076660;0.103027
-0.940430;-0.074707;0.099609
-0.942871;-0.073730;0.106445
-0.946289;-0.076172;0.102539
-0.943359;-0.075684;0.097656
-0.940430;-0.076172;0.102051
-0.942383;-0.073730;0.101563
-0.941894;-0.075195;0.108398
-0.943848;-0.081543;0.107422
-0.933105;-0.082031;0.105469
-0.949219;-0.089355;0.104980
-0.939453;-0.078613;0.109375
-0.941894;-0.074707;0.110840
-0.938965;-0.072266;0.112793
-0.941894;-0.078613;0.111816
-0.937988;-0.074219;0.112793
-0.944336;-0.076172;0.111328
-0.944336;-0.080566;0.110840
-0.944336;-0.071777;0.111816
-0.936035;-0.075195;0.114746
-0.941406;-0.072266;0.116211
-0.944824;-0.071777;0.111816
-0.938965;-0.075684;0.113281
-0.939941;-0.074707;0.113770
-0.939453;-0.074219;0.113281
-0.942383;-0.078125;0.110352
-0.939941;-0.072754;0.111328
-0.940918;-0.076172;0.113281
-0.946777;-0.077637;0.113281
-0.935547;-0.081055;0.114746
-0.939941;-0.074219;0.107910
-0.940430;-0.078613;0.112793
-0.949219;-0.074707;0.107910
-0.941406;-0.078125;0.110840
-0.939453;-0.076660;0.113770
-0.941406;-0.078613;0.116211
-0.940918;-0.074219;0.110840
-0.943359;-0.076172;0.112305
-0.940430;-0.081543;0.110352
-0.943848;-0.079102;0.111328
-0.941406;-0.080078;0.117187
-0.937988;-0.075684;0.113770
-0.939453;-0.072754;0.110840
-0.946777;-0.080566;0.113281
-0.936523;-0.078125;0.119141
-0.940430;-0.077148;0.114258
-0.941406;-0.080078;0.110352
-0.942871;-0.086914;0.106934
-0.937988;-0.081055;0.112793
-0.943359;-0.073730;0.113770
-0.941894;-0.074219;0.111816
-0.940430;-0.082031;0.112305
-0.943848;-0.077148;0.110352
-0.937012;-0.078613;0.109375
-0.945312;-0.079590;0.111816
-0.935547;-0.074707;0.117676
-0.937988;-0.074707;0.113770
-0.951172;-0.078613;0.108887
-0.943359;-0.079590;0.109375
-0.935547;-0.078613;0.110840
-0.940918;-0.080566;0.114258
-0.941406;-0.075684;0.111328
-0.939941;-0.082031;0.111328
-0.936523;-0.077148;0.111816
-0.941406;-0.078125;0.113770
-0.940918;-0.081543;0.112793
-0.941894;-0.079102;0.113281
-0.939941;-0.079102;0.107422
-0.939453;-0.078613;0.110352
-0.940430;-0.076172;0.112305
-0.939941;-0.076660;0.110840
-0.938965;-0.075195;0.115234
-0.946289;-0.078125;0.112305
-0.937988;-0.078613;0.110352
-0.939453;-0.079102;0.113770
-0.944824;-0.078613;0.116211
-0.942871;-0.078613;0.118652
-0.937500;-0.078613;0.117676
-0.937500;-0.077637;0.115234
-0.945312;-0.080566;0.115234
-0.941406;-0.078125;0.114746
-0.937012;-0.076660;0.120117
-0.939941;-0.077637;0.124023
-0.937500;-0.073730;0.121094
-0.941406;-0.074219;0.122070
-0.938477;-0.077637;0.121582
-0.939453;-0.078613;0.121582
-0.939941;-0.077148;0.123535
