AccelerationX;AccelerationY;AccelerationZ
0.108887;-1.001465;0.120117
0.100098;-0.997559;0.134277
0.117676;-1.041016;0.105957
0.133789;-0.979004;0.068359
0.143066;-1.006836;0.110840
0.115234;-1.001465;0.128906
0.108887;-1.012695;0.132812
0.149902;-0.996582;0.135254
0.130371;-1.005859;0.143066
0.106934;-1.004395;0.148926
0.097656;-0.990723;0.152344
0.123047;-0.999512;0.142090
0.129883;-0.989258;0.144531
0.173828;-1.002441;0.121094
0.166504;-1.001953;0.131348
0.145996;-1.012695;0.126465
0.103027;-0.999023;0.138184
0.101563;-0.998047;0.143066
0.123047;-1.004883;0.136230
0.140137;-1.005859;0.137695
0.128906;-1.009766;0.144531
0.123535;-1.004395;0.142578
0.114258;-1.003418;0.146484
0.109863;-0.987305;0.157715
0.113281;-0.986816;0.154785
0.114258;-1.001953;0.149902
0.132812;-1.007324;0.144531
0.117676;-1.001465;0.156250
0.119141;-1.008301;0.150879
0.126465;-0.998047;0.148926
0.108887;-1.012207;0.148926
0.103027;-0.988281;0.158691
0.103027;-0.996582;0.154297
0.104980;-0.996582;0.157715
0.106445;-1.001953;0.154785
0.111816;-1.001953;0.154785
0.116211;-1.000000;0.152832
0.112305;-1.004395;0.155273
0.117676;-0.998535;0.157227
0.114746;-1.000488;0.159180
0.118164;-1.002930;0.153809
0.108398;-0.994629;0.159180
0.104492;-0.995605;0.158691
0.099121;-0.999512;0.161621
0.102051;-0.999512;0.161133
0.097656;-0.999023;0.163086
0.098633;-1.006836;0.163086
0.107422;-0.993164;0.166992
0.105957;-0.997559;0.163086
0.100098;-0.997070;0.167969
0.104980;-1.003418;0.162109
0.109863;-0.995117;0.163086
0.103027;-0.994141;0.162598
0.106445;-0.999023;0.162109
0.109375;-0.997070;0.161133
0.105469;-1.001465;0.166992
0.111816;-0.994629;0.166504
0.107910;-1.001953;0.161133
0.111328;-0.998535;0.162109
0.106934;-0.999023;0.164062
0.116699;-0.994141;0.161133
0.114746;-0.991699;0.163574
0.109863;-1.004395;0.161133
0.114258;-0.997559;0.163574
0.116699;-0.996094;0.163086
0.114258;-0.999512;0.158203
0.114258;-0.996094;0.163086
0.110352;-0.997070;0.162598
0.112793;-0.996094;0.158203
0.119141;-1.000977;0.154785
0.128906;-0.994629;0.158691
0.112305;-0.999023;0.161621
0.118652;-1.001465;0.160156
0.123047;-0.995605;0.157227
0.118164;-0.996094;0.157715
0.123047;-1.000000;0.158691
0.120605;-0.999023;0.158203
0.121582;-0.997070;0.156250
0.123535;-1.000488;0.157227
0.117676;-0.995605;0.159668
0.104004;-0.992676;0.166992
0.113770;-0.999512;0.160645
0.116699;-1.002930;0.159668
0.115723;-0.994629;0.158691
0.117187;-0.997070;0.160645
0.107910;-0.998535;0.163086
0.114258;-0.998535;0.161621
0.116211;-1.000488;0.158203
0.119141;-0.997070;0.161133
0.120117;-0.993164;0.162598
0.125977;-1.001465;0.160645
0.117676;-0.994629;0.161621
0.120117;-1.000977;0.160156
0.105469;-1.006836;0.162598
0.113281;-0.994629;0.161621
0.117187;-1.000000;0.160645
0.111328;-0.993164;0.160645
0.115723;-1.003418;0.163086
0.119141;-1.000000;0.160156
0.118164;-0.997559;0.160156
0.127930;-0.995117;0.157227
0.119141;-0.999023;0.159668
0.126953;-1.001465;0.156250
0.127441;-1.000977;0.155273
0.116211;-0.999023;0.156250
0.130371;-0.998047;0.158203
0.123535;-1.000977;0.156250
0.121582;-0.997559;0.156250
0.130371;-1.000977;0.153320
0.122070;-1.000000;0.160156
0.123535;-0.997070;0.157227
0.129395;-0.999512;0.157227
0.127441;-1.002930;0.155273
0.128906;-0.997070;0.153809
0.126953;-0.996582;0.154297
0.123535;-0.999023;0.157227
0.130859;-0.996582;0.155762
0.124023;-0.999512;0.155273
0.127441;-0.996582;0.154785
0.130371;-0.998047;0.154785
0.121094;-1.000000;0.159180
0.129883;-0.995117;0.155762
0.127930;-1.000977;0.158691
0.125977;-1.001465;0.154785
0.134766;-0.996582;0.156738
