AccelerationX;AccelerationY;AccelerationZ
-0.065430;-1.060059;0.060547
0.005371;-1.031250;0.051270
-0.028320;-1.035156;0.075684
-0.055176;-1.059082;0.143066
0.084473;-0.991211;-0.058594
0.044922;-0.868652;0.094727
0.030273;-1.005371;0.088867
0.076172;-1.011230;0.028809
0.008301;-0.995117;0.105469
0.083984;-1.029785;0.074219
0.052734;-1.027344;0.064941
0.020020;-0.976074;0.094727
0.032715;-1.014160;0.075195
0.030762;-1.057617;0.084961
0.040039;-1.004395;0.083984
0.005371;-1.021973;0.122559
-0.007324;-1.012207;0.106445
0.029785;-1.014648;0.086426
0.013184;-1.013672;0.085937
-0.001953;-1.004395;0.113281
0.020020;-1.008789;0.093262
0.008789;-1.009277;0.098145
0.014648;-0.997070;0.135254
0.021973;-1.009277;0.086914
0.011230;-1.027832;0.085937
0.017090;-0.978027;0.111816
0.055176;-1.024902;0.077148
0.020508;-0.994141;0.094727
0.000977;-0.988281;0.154785
0.014648;-1.036621;0.133789
0.024414;-1.025879;0.145020
0.005859;-1.010742;0.124512
0.019531;-1.015625;0.138184
-0.008301;-0.989746;0.130371
0.004883;-1.004395;0.111328
-0.003906;-1.016113;0.133301
-0.005371;-0.991699;0.120605
0.000000;-0.981934;0.129395
-0.016602;-0.988770;0.127930
0.000000;-1.012207;0.115723
0.018066;-1.019531;0.119629
-0.005859;-1.009766;0.131836
-0.014160;-1.008301;0.136230
-0.003418;-1.009766;0.138184
-0.016113;-0.994629;0.144043
-0.012695;-1.003906;0.123047
-0.005371;-0.993652;0.129395
0.011719;-1.004883;0.118164
-0.007813;-1.042480;0.115234
0.000000;-1.019531;0.133301
-0.016602;-0.990723;0.126465
-0.021973;-0.990234;0.138184
0.006836;-1.006348;0.127441
0.011230;-1.013184;0.141602
0.011230;-1.004883;0.135254
0.006836;-1.006348;0.127930
0.002441;-1.008301;0.140137
0.001953;-1.000977;0.141113
-0.016602;-1.009766;0.135742
-0.008301;-0.994629;0.136230
-0.000977;-0.997559;0.131836
-0.004395;-1.002930;0.132324
0.007324;-1.001953;0.138672
-0.014648;-0.995605;0.146484
-0.016602;-0.994141;0.151855
-0.019043;-0.992676;0.167480
-0.041016;-1.025391;0.149414
-0.009766;-1.016113;0.134277
-0.005371;-1.002930;0.134277
-0.005859;-0.991699;0.141602
-0.008301;-1.003418;0.119629
-0.001953;-0.989746;0.133301
-0.016602;-0.999512;0.145996
-0.014648;-1.013184;0.147461
-0.015625;-0.996582;0.141113
-0.017090;-0.992187;0.148926
-0.017578;-1.005859;0.141113
-0.003906;-1.014160;0.136230
-0.012207;-0.998047;0.156250
-0.004883;-1.004883;0.135254
-0.013184;-1.000488;0.145020
-0.007324;-1.005371;0.133301
-0.014648;-1.000977;0.144043
-0.005859;-1.000488;0.137695
-0.005859;-0.998047;0.138672
-0.011230;-0.996582;0.146484
-0.001953;-1.014648;0.133789
-0.016602;-1.000977;0.150879
-0.017578;-0.995605;0.144531
-0.014160;-0.999512;0.146973
-0.016113;-1.001465;0.146484
-0.005859;-0.992676;0.140625
-0.008789;-1.008789;0.140137
-0.007813;-1.012207;0.147461
-0.016602;-0.992676;0.143555
-0.019043;-1.004395;0.145508
-0.010742;-1.001953;0.142578
-0.012207;-1.001953;0.137695
-0.002930;-0.996094;0.142090
0.001465;-0.984863;0.135742
-0.006836;-1.009766;0.143555
-0.003906;-1.027344;0.144531
-0.002441;-1.016602;0.128906
-0.009277;-0.999023;0.133301
-0.010742;-0.994141;0.136230
-0.006348;-1.004395;0.141602
-0.019531;-1.002441;0.143555
-0.009766;-0.993652;0.136719
-0.009277;-1.002930;0.145996
-0.019043;-0.997070;0.152832
-0.013672;-1.005371;0.145996
-0.006348;-1.014648;0.146973
0.002930;-0.993652;0.136230
-0.006836;-1.006348;0.137695
0.002441;-1.007324;0.146973
-0.005371;-0.998047;0.137207
-0.003906;-0.993164;0.142578
0.010742;-1.002930;0.137207
-0.001465;-1.003906;0.142578
-0.015137;-1.008789;0.150879
0.003906;-1.012695;0.141113
-0.000977;-1.002930;0.136719
-0.006348;-0.992187;0.143066
-0.012695;-0.989746;0.143555
-0.001953;-1.013672;0.143555
