AccelerationX;AccelerationY;AccelerationZ
0.999512;-0.287109;0.238770
0.982910;-0.238281;0.209473
0.977051;-0.293945;0.197266
0.971680;-0.389648;0.262207
0.976562;-0.248047;0.175293
1.062500;-0.305176;0.249023
0.978027;-0.403320;0.347656
0.986328;-0.354492;0.308594
0.956055;-0.290527;0.301270
0.930664;-0.296875;0.292969
0.920898;-0.321289;0.327148
0.922852;-0.347656;0.329590
0.955566;-0.377441;0.324219
0.962402;-0.412109;0.316895
0.941894;-0.447266;0.276367
0.969238;-0.356445;0.331543
1.109375;-0.285645;0.237793
1.186035;-0.307617;0.060547
1.121582;-0.203613;-0.058594
1.032715;-0.098145;-0.069824
0.931152;-0.160156;0.017578
1.021973;-0.151367;0.053711
1.005859;-0.124512;0.028320
1.062988;-0.149902;0.042480
1.062500;-0.134766;0.016602
1.046387;-0.203613;-0.002930
1.031250;-0.243164;-0.015625
1.012207;-0.225098;-0.006836
0.965820;-0.207031;-0.044434
0.992676;-0.236328;-0.051758
1.010254;-0.244629;-0.066406
1.070313;-0.260742;-0.050781
1.169434;-0.296387;0.168945
1.186523;-0.182129;0.294434
1.093750;-0.156738;0.383301
1.078613;-0.328613;0.332031
1.045410;-0.213867;0.319336
1.061035;-0.246582;0.250488
0.841797;-0.386230;0.197266
0.721680;-0.215332;0.237793
0.970215;-0.417969;0.145508
1.031738;-0.307129;0.248535
1.003418;-0.345215;0.167969
0.886230;-0.408203;0.116699
0.850098;-0.129883;0.083984
1.027832;-0.376465;-0.122070
1.163086;-0.372070;0.001953
1.181152;-0.284668;0.106934
1.169434;-0.318848;0.055176
0.921875;-0.323730;0.075684
0.851563;-0.287109;0.102051
0.988770;-0.253418;0.113770
1.069824;-0.289063;0.099609
1.060059;-0.186523;0.115234
1.192871;-0.163574;0.101074
1.062012;-0.312988;0.036621
1.004395;-0.138184;-0.025391
1.288086;-0.269531;-0.185059
1.135254;-0.213867;-0.206055
0.751465;-0.152344;-0.073242
0.916016;-0.632324;0.122559
1.413086;-0.162109;0.349121
0.608398;-0.496582;-0.012207
0.789551;-0.173828;-0.079102
0.141602;0.247070;0.084473
-0.108887;0.163086;0.113770
-0.234375;-0.037598;0.138184
-0.360840;-0.179687;1.260742
0.348633;-0.344727;0.182129
-2.198242;0.521973;-0.454590
-1.170898;0.312012;-2.680664
0.439453;0.239258;-1.640137
-0.261719;0.674316;-1.011719
-1.404297;0.509277;-0.664062
-1.942383;-0.575195;-0.736328
-1.205566;-0.281738;-1.652832
-1.347656;4.161133;4.845703
-0.121094;0.344238;-0.154785
0.151367;0.153320;-0.197266
0.129395;0.160645;-0.107910
0.124023;-0.012695;-0.438965
-0.039063;-0.343262;-0.562988
-1.240234;0.939941;5.270020
0.069336;0.286133;0.828613
-0.217773;-0.372070;0.180664
-0.187500;-0.080078;1.466309
-0.060547;-0.049316;0.663086
-0.125000;0.050293;1.315918
-0.105469;-0.049316;0.941894
-0.056152;-0.009277;0.939453
-0.101074;-0.025391;0.988281
-0.099121;-0.024414;0.990234
-0.088379;-0.018066;0.985352
-0.088379;-0.019531;0.983887
-0.089844;-0.020020;0.982422
-0.089844;-0.019531;0.979492
-0.090820;-0.020508;0.982422
-0.083984;-0.020020;0.978516
-0.092285;-0.021973;0.987305
-0.090820;-0.016113;0.972656
-0.096680;-0.017090;0.983887
-0.096191;-0.020508;0.988770
-0.090332;-0.024414;0.983398
-0.086914;-0.024414;0.978516
-0.093262;-0.016602;0.979004
-0.095703;-0.022949;0.983887
-0.087891;-0.027344;0.981934
-0.090332;-0.024902;0.976562
-0.089355;-0.023437;0.983887
-0.090332;-0.026855;0.985840
-0.089844;-0.023437;0.985352
-0.083496;-0.026367;0.979980
-0.091797;-0.023926;0.984863
-0.090820;-0.024414;0.985840
-0.091309;-0.023926;0.984863
-0.089355;-0.025391;0.982910
-0.090820;-0.025391;0.980469
-0.091797;-0.024414;0.979492
-0.091797;-0.023926;0.982910
-0.091309;-0.024902;0.986328
-0.093262;-0.023437;0.981934
-0.091309;-0.021484;0.978516
-0.091309;-0.022461;0.982422
-0.092285;-0.020996;0.982910
