AccelerationX;AccelerationY;AccelerationZ
1.015625;-0.127441;0.127930
0.995605;-0.120117;0.180176
1.047852;-0.148437;0.144043
1.045898;-0.117676;0.031738
1.038574;-0.129883;-0.049316
1.111816;-0.184082;0.024414
1.062988;-0.190918;0.069336
1.020996;-0.194336;0.053223
0.996094;-0.225586;0.074707
1.037109;-0.256836;0.049316
1.022949;-0.235352;0.066895
1.026855;-0.220215;0.064453
1.022461;-0.207520;0.032715
0.978516;-0.221191;0.001465
0.977539;-0.283691;0.007813
1.005859;-0.334961;-0.053711
1.031738;-0.276367;-0.132812
1.126465;-0.131836;-0.211914
1.243164;0.038574;-0.161133
1.211914;0.114746;-0.137695
1.112305;0.044434;-0.019043
1.071289;0.059082;0.144043
0.978516;-0.022949;0.054199
0.922852;-0.013672;0.085937
0.868652;0.024902;0.148926
0.911133;0.038086;0.077148
0.966797;-0.007324;0.170898
1.199707;-0.191406;0.087402
1.167480;-0.188965;-0.140137
1.055176;-0.174316;-0.216797
0.954102;-0.201660;0.165039
1.101563;-0.379883;0.107422
1.114258;-0.270508;-0.080566
0.975586;-0.326660;0.060059
0.840820;-0.248535;0.098633
0.941406;-0.233887;0.145020
1.037598;-0.334473;0.099609
1.028809;-0.421875;0.117676
0.967285;-0.441895;0.094727
1.128418;-0.323242;-0.114258
1.290527;-0.195801;-0.336914
1.359863;0.058105;-0.083984
1.100098;-0.121094;0.005371
1.124023;0.013184;0.013184
1.042969;0.035156;-0.148437
0.836914;-0.030273;-0.057129
0.836914;-0.080566;-0.006348
0.960938;-0.121582;0.019531
1.026367;-0.103027;0.063965
1.142090;-0.088379;0.033203
1.098145;-0.041504;0.113281
1.043945;-0.086426;0.166016
1.063477;-0.105957;0.181641
1.149902;-0.136230;0.159180
1.141113;-0.177246;0.022461
1.106934;-0.216309;-0.044434
0.954590;-0.317383;-0.098633
0.662598;-0.167969;-0.039551
0.034180;0.027344;0.103027
-0.035156;-0.034180;-0.021973
-0.003418;-0.020020;-0.036621
0.049316;0.012207;-0.030762
0.100586;0.018555;-0.109375
0.125977;0.037109;-0.133789
0.121094;0.076172;-0.064453
0.068848;0.084473;0.050293
-0.218750;-0.388672;-1.018555
6.787109;-5.788086;4.934570
1.742676;0.519531;1.140137
0.103516;0.716797;0.414062
-0.147949;0.446777;-0.654785
0.020508;0.124023;-0.782227
-0.141602;0.123535;-0.409180
-0.236816;0.088379;-0.035645
-0.201172;0.011230;0.165527
-0.197754;-0.252930;-0.235352
-0.285156;-0.214844;-0.562500
-0.261719;0.270996;0.034180
6.682617;5.572266;2.115723
0.497070;0.915527;-0.784668
-1.431152;-1.215820;-0.726074
-0.948730;-0.177246;-0.083984
-0.338379;0.016113;-2.296875
-0.552734;0.015625;-1.234375
0.026367;0.073730;-0.362793
-0.983887;-0.122070;-0.911621
-0.631348;0.135254;-0.640625
-0.521484;0.073242;-0.965332
-0.645996;0.065430;-0.768066
-0.579102;0.062988;-0.763184
-0.647461;0.004883;-0.765625
-0.605957;0.077637;-0.767090
-0.630371;0.046387;-0.791504
-0.571289;0.104492;-0.778320
-0.485352;0.137695;-0.834961
-0.555176;0.112793;-0.815918
-0.581055;0.055664;-0.833008
-0.532227;0.064941;-0.804199
-0.550293;0.065918;-0.824219
-0.569824;0.072266;-0.812012
-0.566406;0.071777;-0.813965
-0.560547;0.069336;-0.804199
-0.567383;0.071777;-0.807129
-0.566895;0.070312;-0.812988
-0.567871;0.069824;-0.813477
-0.566895;0.069824;-0.811035
-0.561035;0.071777;-0.810059
-0.564453;0.071777;-0.809570
-0.566406;0.071777;-0.814941
-0.567871;0.066895;-0.807617
-0.562012;0.071289;-0.797363
-0.566406;0.076172;-0.832031
-0.541992;0.069824;-0.820801
-0.553223;0.073730;-0.819336
-0.574219;0.065430;-0.817871
-0.596680;0.047363;-0.768555
-0.591797;0.058105;-0.808105
-0.581543;0.062988;-0.792969
-0.579590;0.064941;-0.798828
-0.577637;0.063477;-0.796875
-0.578613;0.062500;-0.799316
-0.582031;0.062012;-0.799316
-0.578613;0.062500;-0.799316
-0.575195;0.060547;-0.795898
