AccelerationX;AccelerationY;AccelerationZ
0.876465;-0.364746;0.221680
0.853027;-0.516602;0.027344
0.957031;0.114746;0.800781
1.030273;-0.150391;0.489258
1.008789;-0.250977;0.261230
1.000000;-0.307129;0.265137
1.007813;-0.365723;0.216309
1.038086;-0.282715;0.229004
0.926270;-0.253906;0.209473
1.002930;-0.291992;0.158203
1.021973;-0.243652;0.251953
0.949219;-0.208984;0.168457
1.140625;-0.175293;0.116211
1.031738;-0.215820;0.164062
0.899902;-0.232910;0.178711
0.933594;-0.166016;0.197754
1.035645;-0.202637;0.187500
1.058594;-0.190430;0.240234
0.956055;-0.208496;0.210449
1.049316;-0.200684;0.208984
0.993164;-0.178711;0.270508
1.071777;-0.222168;0.255859
1.055176;-0.180176;0.273926
1.044922;-0.203613;0.291016
1.302734;-0.226074;0.226074
1.005371;-0.265137;0.217285
0.847168;-0.267578;0.164062
0.883789;-0.287109;0.175781
1.031250;-0.241699;0.283691
1.041992;-0.353027;0.272461
0.932129;-0.259766;0.280762
0.745605;-0.179687;0.315430
0.903320;-0.185547;0.333008
0.909180;-0.158691;0.450195
0.973145;-0.215332;0.334961
1.008789;-0.284668;0.283203
0.933594;-0.295898;0.353027
1.138672;-0.346680;0.253906
1.147949;-0.440430;0.116699
0.935547;-0.244141;0.133301
0.926270;-0.325195;-0.034668
0.920898;-0.347168;-0.019043
1.101563;-0.210449;0.164551
1.171875;-0.341797;0.039551
0.877930;-0.342285;0.009766
0.977539;-0.382813;0.062988
1.013184;-0.394043;0.058594
0.978516;-0.471191;0.015137
0.964356;-0.462402;-0.019043
0.979004;-0.498047;-0.046387
0.879395;-0.431641;-0.061035
1.009766;-0.453613;-0.041992
0.964844;-0.522949;0.168945
0.969238;-0.506836;0.355957
1.134277;-0.531250;0.475098
1.085449;-0.542969;0.430176
0.918457;-0.440918;0.479980
0.677734;-0.400391;0.386230
0.597168;-0.346680;0.266113
0.595703;-0.194336;0.283691
0.443848;-0.416504;0.381348
0.946777;-0.441406;0.270996
0.967773;-0.697266;0.019531
0.536133;-0.318359;0.812988
0.303223;-0.203613;-0.157715
0.187012;-0.011719;-0.630371
-0.097656;0.063477;-0.462402
-0.384277;0.058105;-0.242188
-0.445312;0.023926;-0.036133
-0.352051;0.019043;0.141113
-0.214355;0.049316;0.250488
-0.067383;0.085937;0.262207
0.022949;0.009277;0.033691
-0.173340;-7.790039;-5.592773
-0.332031;2.504395;2.166992
0.119141;0.385254;-0.099121
0.027832;0.067871;-0.246094
-0.036621;0.035156;-0.094727
-0.008789;-0.043457;-0.225586
0.024902;-0.045898;-0.248047
-0.005859;-0.030273;-0.199707
-0.466797;-1.901855;-0.807129
0.025391;1.311035;3.627441
0.074219;0.064453;0.057129
-0.160156;-0.171387;0.084961
-0.599609;-0.319336;0.912109
0.149902;0.218262;0.982910
-0.456543;-0.086914;1.270020
-0.076660;-0.046387;0.839355
-0.055176;-0.019043;0.904297
-0.083496;-0.020020;0.946289
-0.090332;-0.025879;0.977539
-0.088867;-0.015625;0.986816
-0.095215;-0.020020;0.979492
-0.092773;-0.018066;0.984375
-0.093262;-0.017578;0.985840
-0.093262;-0.017090;0.985352
-0.091797;-0.017090;0.982422
-0.095215;-0.015625;0.984375
-0.092285;-0.020020;0.982910
-0.092773;-0.020020;0.978516
-0.092285;-0.017090;0.979492
-0.091309;-0.019043;0.979004
-0.092285;-0.017578;0.983887
-0.092773;-0.017090;0.987305
-0.088867;-0.019043;0.978516
-0.091797;-0.019043;0.981934
-0.095215;-0.018555;0.986816
-0.095215;-0.016602;0.984863
-0.090820;-0.021973;0.982422
-0.092773;-0.020020;0.977051
-0.093262;-0.017578;0.978516
-0.091797;-0.017578;0.988770
-0.102051;-0.007324;0.983887
-0.089355;-0.020020;0.989746
-0.097656;-0.011719;0.983398
-0.092773;-0.032715;0.979980
-0.096191;-0.030273;0.986816
-0.089844;-0.026855;0.982422
-0.090332;-0.024902;0.981445
-0.093750;-0.019531;0.986816
-0.091797;-0.025391;0.984863
-0.088867;-0.024414;0.977051
-0.091309;-0.021973;0.980957
