AccelerationX;AccelerationY;AccelerationZ
1.026367;-0.113281;0.249512
0.969727;-0.121094;0.235352
1.006836;-0.094727;0.213867
1.061523;-0.084473;0.124023
1.039063;-0.094727;0.206543
1.035156;-0.109375;0.242676
1.029785;-0.115234;0.188477
0.981934;-0.107422;0.230957
0.969238;-0.121582;0.256348
0.972656;-0.137207;0.278809
1.011719;-0.159668;0.234375
1.032227;-0.127930;0.200684
1.009766;-0.157715;0.197754
1.051758;-0.215332;0.201660
1.117676;-0.259766;0.184082
1.143555;-0.271973;0.108398
1.195801;-0.224609;0.002441
1.001465;-0.161621;0.055664
0.915039;-0.062500;0.047852
1.024414;0.072266;-0.015625
1.085938;0.046387;-0.095215
1.057617;0.050781;-0.000977
1.111816;-0.035156;-0.010742
1.066895;0.011719;0.046387
1.016113;0.049805;0.012695
1.037109;0.059570;0.029297
1.045898;-0.001465;-0.042480
1.058105;-0.022949;0.000977
1.028809;-0.026855;-0.023926
1.008301;-0.018066;-0.016113
1.035156;0.000488;-0.006836
1.050781;0.020508;-0.056152
1.061523;0.036133;-0.076660
1.037598;0.000977;-0.011230
1.087891;-0.054687;0.018555
1.168457;-0.077637;0.088379
1.276855;-0.029785;0.128906
1.241211;-0.071289;0.165039
1.113770;-0.215820;0.058594
0.993652;-0.237793;0.149902
0.883301;-0.180664;0.179687
0.860840;-0.130371;0.113281
0.872070;-0.118652;0.124023
0.897949;-0.158203;0.107910
0.918457;-0.201172;0.149902
1.077637;-0.192383;0.061035
1.148926;-0.204102;0.035156
1.162109;-0.136230;-0.052734
1.068359;-0.146973;-0.046875
0.936523;-0.090820;0.054687
0.918457;-0.018066;-0.010742
1.065430;0.020996;-0.132812
1.168945;0.059570;0.016602
1.207520;0.110840;0.260742
1.240234;0.004883;0.253418
1.108398;-0.027832;0.137207
0.947754;0.008789;0.142090
0.914551;-0.063965;0.125000
0.947266;-0.054687;0.118652
0.977539;-0.042480;0.070801
1.002441;-0.053223;0.038574
0.969727;-0.017578;-0.045898
0.876953;-0.020508;-0.119629
0.870117;0.025879;-0.188477
0.954102;0.023926;-0.280273
1.162109;-0.042969;-0.200195
1.593750;-0.230957;-0.132812
1.571777;-0.400879;-0.022461
1.414063;-0.463867;0.023926
1.630371;-0.429199;-0.061523
1.787598;-0.438965;0.404785
0.514160;0.061523;0.389160
-0.034668;0.163574;0.096191
-0.105469;0.078125;-0.136719
-0.121582;-0.032227;-0.211426
-0.110840;-0.007324;-0.083008
-0.096680;0.028809;0.079590
-0.078125;0.027832;0.167480
-0.146484;-0.072754;0.044922
0.041504;0.104492;0.180664
0.089355;0.061035;-0.037598
0.142090;0.080078;-0.071289
0.213379;0.108887;-0.148926
0.063477;-0.186035;-0.343262
0.299805;0.683594;-0.526367
-4.228516;-0.794434;0.025879
-2.260742;0.758301;0.833008
-0.551270;0.869141;1.080566
0.618652;1.016602;0.468262
2.101074;2.400879;-0.603027
0.069336;0.316406;0.569824
0.992187;0.415039;-0.740234
0.803711;0.135742;-0.373535
0.789062;-0.297852;-0.505859
1.128418;-0.235840;-0.473145
0.916504;-0.037109;-0.411133
0.902344;-0.127441;-0.471191
0.977539;-0.070801;-0.458984
0.965820;-0.077637;-0.478516
0.948730;-0.080078;-0.456055
0.941894;-0.081543;-0.465820
0.938965;-0.084961;-0.477539
0.945312;-0.077637;-0.469727
0.944336;-0.083008;-0.471680
0.946289;-0.081055;-0.473633
0.935547;-0.086426;-0.479492
0.934570;-0.087891;-0.481445
0.940430;-0.084961;-0.480469
0.937988;-0.083984;-0.481934
0.936523;-0.084961;-0.482910
0.940918;-0.083496;-0.476563
0.935547;-0.085937;-0.482422
0.940918;-0.082031;-0.480957
0.942383;-0.085449;-0.480957
0.937500;-0.085449;-0.478516
0.943359;-0.085937;-0.475586
0.941894;-0.084473;-0.470703
0.951660;-0.096680;-0.461914
0.925781;-0.080566;-0.500977
0.930664;-0.052246;-0.506348
0.998047;-0.166992;-0.561523
0.906738;-0.071289;-0.451172
0.934570;-0.063477;-0.487793
0.952148;-0.071777;-0.488281
