AccelerationX;AccelerationY;AccelerationZ
1.022461;-0.073730;0.127441
1.036133;-0.058105;0.150391
1.037598;-0.065430;0.152832
1.049805;-0.055176;0.081055
1.068359;0.006836;-0.019043
1.024414;-0.067871;0.041992
1.039063;-0.058105;0.065918
1.044922;-0.059082;-0.003906
1.032715;-0.087891;0.004883
1.062012;-0.131348;0.025391
1.082031;-0.133789;0.071289
1.016113;-0.182129;0.025879
1.034180;-0.112305;0.017578
1.054199;-0.096191;0.042480
0.993652;-0.132324;-0.019043
1.009277;-0.140625;-0.026855
1.084961;-0.164551;-0.016113
1.060059;-0.157227;-0.057617
1.022949;-0.119141;-0.092773
1.057617;-0.124512;-0.015625
1.111816;-0.170898;-0.067871
1.156250;-0.139648;-0.061523
1.059570;-0.148926;-0.050781
0.961426;-0.117187;0.015137
1.040527;-0.066895;0.088379
1.092285;0.023926;0.137695
1.005859;0.104492;0.293457
1.077637;-0.001465;0.244141
1.075684;0.019043;0.237793
1.019531;0.025391;0.263184
0.974609;-0.011230;0.194824
0.976562;0.000000;0.150879
0.944336;0.002441;0.184570
0.989746;-0.053711;0.196289
0.991699;-0.044434;0.331055
1.061523;-0.093262;0.293945
1.030762;-0.039551;0.331055
1.074219;-0.028809;0.424316
1.207520;-0.041504;0.373047
1.229980;0.060059;0.089355
1.193359;-0.012695;-0.015625
0.918457;-0.037109;-0.017578
0.955078;-0.036133;0.076172
1.139160;-0.055176;0.025391
1.100098;-0.097656;0.045898
0.923828;-0.112793;0.082031
0.897461;-0.125000;0.118164
0.968750;-0.153809;0.073730
0.981934;-0.183594;0.144043
1.004883;-0.187988;0.199707
1.019531;-0.136230;0.178223
1.088867;-0.127441;0.157227
1.125977;-0.102539;0.113770
1.128906;-0.047363;0.151855
1.223145;-0.119629;-0.038574
1.131348;0.069336;0.000977
0.982422;0.223145;0.366211
0.391602;0.115234;-0.211914
0.118652;0.073242;-0.154297
0.093262;0.108887;0.268555
-0.010742;0.019043;0.145996
0.040527;0.052246;0.041016
0.095215;0.060059;0.002930
0.069824;0.062500;-0.031250
0.043457;0.057617;-0.016113
-0.071289;-0.060547;-0.020996
-0.132324;-0.356445;-1.203613
6.243164;-7.061035;1.114258
-3.482910;2.451172;2.041992
-1.535645;1.654785;0.281250
-0.624023;0.951660;0.458984
-0.235352;0.414062;0.492187
-0.084961;0.112793;0.343750
-0.035645;-0.002441;0.207520
0.041016;-0.035645;-0.058594
-0.005371;-0.604004;-0.385254
0.321289;0.412598;2.181641
-0.088379;-0.111816;0.694336
1.045410;0.033691;1.202637
0.448730;-0.174805;0.946289
-0.291504;-0.105957;1.028809
-0.192871;-0.136719;0.972656
-0.139648;-0.116211;0.971680
-0.152832;-0.123047;0.926758
-0.154785;-0.111816;0.978516
-0.149414;-0.116211;0.971680
-0.148926;-0.115723;0.966797
-0.149414;-0.114258;0.962891
-0.148926;-0.116699;0.971191
-0.148926;-0.115723;0.968262
-0.148437;-0.115723;0.965332
-0.149414;-0.115234;0.968262
-0.148926;-0.115723;0.965820
-0.152344;-0.113281;0.981445
-0.151367;-0.114258;0.968262
-0.148926;-0.113770;0.969238
-0.148926;-0.112305;0.961914
-0.148926;-0.114746;0.967773
-0.152832;-0.114258;0.978027
-0.151855;-0.112305;0.967285
-0.150879;-0.113281;0.967285
-0.149902;-0.112305;0.965820
-0.151855;-0.114258;0.976562
-0.151367;-0.112793;0.963867
-0.150391;-0.111816;0.973633
-0.150391;-0.111816;0.967773
-0.150879;-0.114258;0.970703
-0.146973;-0.114746;0.966309
-0.147949;-0.114746;0.961914
-0.148926;-0.115234;0.962891
-0.144043;-0.114746;0.961426
-0.152344;-0.115723;0.998535
-0.153809;-0.114746;0.961914
-0.144043;-0.114746;0.955078
-0.149414;-0.115723;0.981445
-0.146973;-0.114746;0.951660
-0.151367;-0.116699;0.988281
-0.151367;-0.112793;0.958984
-0.147949;-0.114258;0.961426
-0.151855;-0.118652;0.977539
-0.150391;-0.114746;0.968750
-0.150391;-0.115723;0.956055
-0.146973;-0.117187;0.967773
-0.148926;-0.114258;0.960938
