AccelerationX;AccelerationY;AccelerationZ
-0.764160;0.308594;0.385742
-0.789551;0.290039;0.372070
-0.780273;0.304199;0.380371
-0.751953;0.362305;0.421875
-0.737305;0.297852;0.315918
-0.804199;0.303223;0.380371
-0.780273;0.250488;0.392578
-0.770996;0.244629;0.401367
-0.807129;0.208496;0.421875
-0.876953;0.218262;0.381348
-0.869629;0.215332;0.379883
-0.812988;0.255859;0.337402
-0.832519;0.292480;0.338379
-0.827637;0.303711;0.303711
-0.766113;0.403320;0.404297
-0.918457;0.338379;0.273926
-0.869141;0.264160;0.276367
-0.832519;0.136719;0.271973
-0.923340;0.028320;0.225098
-0.860840;-0.020020;0.274902
-0.936523;-0.085449;0.320313
-1.010254;-0.132812;0.400879
-0.986328;-0.222656;0.285645
-0.884766;-0.331055;0.245605
-0.831543;-0.300293;0.182617
-0.817383;-0.282715;0.210449
-0.944824;-0.313477;0.348633
-0.925293;-0.362793;0.181152
-0.928711;-0.242188;0.191895
-0.852051;-0.126465;0.286621
-0.871094;-0.143555;0.303223
-0.828613;-0.310059;0.218262
-0.925781;-0.322754;0.198242
-0.870605;-0.326172;0.278320
-0.840820;-0.247070;0.426270
-0.871094;-0.276367;0.425293
-0.791504;-0.188477;0.354980
-0.862305;-0.147461;0.370605
-0.869629;-0.080078;0.414062
-0.834961;0.045410;0.444336
-0.894043;0.112305;0.444824
-0.739258;0.238281;0.517578
-0.743164;0.281738;0.523926
-0.853516;0.247070;0.505859
-0.937500;0.208008;0.407227
-0.844238;0.147949;0.487305
-0.893555;0.021484;0.478516
-0.939453;-0.156738;0.330078
-0.963867;-0.099121;0.395508
-0.792969;-0.038086;0.455566
-0.604004;-0.030762;0.561523
-0.735840;-0.118652;0.509277
-0.675781;-0.120117;0.566895
-0.647949;-0.077637;0.637695
-0.628418;-0.023926;0.531738
-0.777344;-0.213379;0.637695
-0.487305;-0.159180;0.643555
-0.529297;-0.049316;0.587402
-0.670410;-0.057617;0.640625
-0.733887;-0.135254;0.622559
-0.790039;-0.292969;0.628906
-0.926758;-0.388184;0.473145
-0.964356;-0.282227;0.286133
-0.977051;-0.145996;0.312988
-0.833496;-0.040527;0.387207
-0.980957;-0.123047;0.249512
-0.906738;-0.148926;0.310059
-0.950195;-0.141113;0.347656
-0.937500;-0.166016;0.197754
-0.869141;-0.186523;0.214844
-0.932617;-0.127930;0.240234
-0.979004;-0.053223;0.274902
-0.979492;-0.030762;0.232910
-0.912109;-0.091309;0.298828
-0.940430;-0.088379;0.316895
-0.931152;-0.128418;0.261230
-0.953613;-0.148926;0.313477
-0.854492;-0.182617;0.286133
-0.881836;-0.217285;0.285156
-0.870117;-0.143066;0.344238
-0.854492;-0.109375;0.401367
-0.906250;-0.105469;0.452637
-0.851563;-0.094238;0.502441
-0.769043;-0.103516;0.496582
-0.676270;-0.094727;0.520996
-0.683594;-0.119629;0.570801
-0.651367;-0.141602;0.626465
-0.638184;-0.202637;0.633789
-0.645020;-0.255371;0.611816
-0.741699;-0.234375;0.602539
-0.695801;-0.243164;0.630371
-0.671387;-0.318359;0.528320
-0.705078;-0.333496;0.547363
-0.716309;-0.304688;0.578613
-0.755371;-0.314941;0.550293
-0.828125;-0.328125;0.450195
-0.798828;-0.171387;0.544922
-0.753418;-0.151855;0.586914
-0.777832;-0.178223;0.506348
-0.807617;-0.135742;0.505371
-0.796387;-0.113281;0.502441
-0.825195;-0.144043;0.490234
-0.833496;-0.205566;0.427734
-0.851074;-0.118652;0.441406
-0.819824;-0.048340;0.435547
-0.807129;-0.025391;0.436523
-0.823730;-0.043457;0.432129
-0.810059;0.017578;0.452637
-0.794434;0.078125;0.481934
-0.805176;0.027832;0.423340
-0.880859;-0.008301;0.384766
-0.906250;-0.069336;0.328613
-0.947266;-0.105957;0.295410
-0.955078;-0.111816;0.278320
-0.958984;-0.111816;0.275391
-0.933594;-0.139160;0.250977
-0.926758;-0.173340;0.243164
-0.886230;-0.185059;0.261230
-0.875977;-0.108398;0.271973
-0.888672;-0.052246;0.266602
-0.896973;-0.042480;0.245117
-0.932617;-0.046875;0.211914
-0.937988;-0.006348;0.192871
-0.968750;0.040527;0.159668
-0.974121;0.076660;0.148437
