AccelerationX;AccelerationY;AccelerationZ
-0.059082;-0.971680;-0.065918
-0.094238;-0.997559;-0.057617
-0.125000;-1.017578;-0.067383
-0.165039;-1.023438;-0.031738
0.068359;-0.982422;-0.201172
0.006836;-1.078125;-0.083496
-0.037109;-1.017578;-0.042480
-0.038574;-0.976074;-0.019531
-0.051758;-1.009277;-0.033203
-0.042480;-1.022949;-0.033691
-0.054199;-1.019043;-0.021973
-0.044922;-1.004395;-0.038574
-0.070801;-1.010742;-0.020508
-0.069336;-1.006348;-0.046875
-0.073242;-1.015137;-0.071777
-0.104004;-0.996094;-0.077148
-0.122070;-1.009277;-0.122559
-0.142090;-1.001465;-0.118164
-0.126953;-0.940430;-0.062500
-0.150879;-0.960938;-0.069824
-0.060547;-0.942383;-0.055176
-0.101074;-0.985352;-0.021973
-0.088379;-0.957031;-0.056152
-0.092773;-0.937500;-0.118164
-0.149902;-0.908691;-0.085937
-0.104004;-0.680176;-0.091797
-0.077637;-0.816895;-0.130859
-0.105957;-0.815430;-0.057617
-0.018066;-0.786133;-0.014160
-0.112793;-0.906738;-0.102051
-0.141602;-0.921387;-0.094238
-0.191406;-1.023438;-0.127441
-0.102539;-0.992187;-0.076172
-0.148926;-1.021973;-0.070312
-0.261230;-0.997070;-0.114258
-0.096680;-0.859863;-0.085937
-0.124023;-0.959473;-0.095215
-0.189941;-0.731934;-0.252930
-0.101563;-0.919434;-0.079590
-0.276855;-1.065918;-0.013184
-0.225586;-1.035645;-0.172852
-0.166992;-1.068848;-0.056152
-0.083984;-0.939453;-0.123535
-0.200195;-1.114746;-0.029297
-0.166016;-1.080566;0.018066
0.009277;-1.108887;0.066895
0.119141;-0.912109;0.171387
-0.050293;-1.012207;0.202637
0.132812;-1.106445;0.442871
-0.030762;-1.151855;0.290039
0.020996;-1.100586;0.234863
0.061523;-1.073730;0.452148
0.298340;-1.064941;0.545898
0.479492;-1.198242;0.639648
0.332031;-1.091797;0.882812
0.291504;-0.941894;0.546387
0.388672;-0.664551;0.356445
0.678711;-0.559082;0.418945
0.623047;-0.718262;0.379883
0.479492;-0.849121;0.450684
0.438965;-0.877441;0.555664
0.447266;-0.794922;0.549316
0.493652;-0.768555;0.541504
0.427246;-0.775879;0.567383
0.455566;-0.797852;0.577637
0.448242;-0.785645;0.526367
0.419922;-0.678223;0.556641
0.430176;-0.648926;0.589355
0.455566;-0.645020;0.590332
0.454102;-0.653320;0.673340
0.395020;-0.632324;0.741699
0.320801;-0.654297;0.708008
0.349121;-0.657227;0.714355
0.332520;-0.698242;0.666992
0.277344;-0.740234;0.641602
0.310059;-0.729980;0.625000
0.337402;-0.711914;0.612305
0.349609;-0.690430;0.632812
0.376465;-0.686035;0.665527
0.339844;-0.690430;0.647461
0.369141;-0.715332;0.670898
0.383301;-0.726562;0.662109
0.383789;-0.727051;0.626465
0.348145;-0.732422;0.562012
0.400391;-0.737793;0.548828
0.396973;-0.766113;0.535645
0.376465;-0.780762;0.566895
0.327148;-0.790039;0.568848
0.313477;-0.807617;0.564941
0.291016;-0.805664;0.568359
0.302734;-0.797852;0.560059
0.269531;-0.819336;0.500977
0.260742;-0.827148;0.520996
0.260742;-0.854981;0.519043
0.245605;-0.860840;0.483398
0.259277;-0.857422;0.464355
0.250488;-0.864258;0.467285
0.215332;-0.859863;0.477539
0.188965;-0.858398;0.508301
0.189453;-0.874023;0.502441
0.211426;-0.882812;0.482422
0.245605;-0.876953;0.452637
0.268555;-0.874512;0.412109
0.246582;-0.879395;0.384766
0.222656;-0.905273;0.416016
0.203125;-0.914062;0.409180
0.205566;-0.927734;0.391602
0.215820;-0.920898;0.390625
0.207031;-0.918457;0.389648
0.215820;-0.920410;0.399414
0.227051;-0.917480;0.394043
0.236328;-0.902832;0.395508
0.219727;-0.903320;0.389160
0.219238;-0.909668;0.388672
0.217285;-0.919434;0.395508
0.217773;-0.918945;0.391113
0.210937;-0.919434;0.378906
0.203125;-0.916992;0.381836
0.201660;-0.920898;0.376465
0.197754;-0.924805;0.370117
0.202148;-0.925781;0.361816
0.206543;-0.923340;0.358398
0.200195;-0.929687;0.364746
0.201172;-0.924316;0.365723
0.199219;-0.935059;0.361816
