AccelerationX;AccelerationY;AccelerationZ
-0.104492;-0.999023;-0.010742
-0.102539;-0.999023;-0.007324
-0.167969;-1.026367;0.015625
-0.157227;-1.006836;0.045898
-0.109375;-0.892578;0.046875
-0.115234;-0.991211;0.013672
-0.098633;-0.987793;0.042969
-0.083008;-1.027832;0.006348
-0.110352;-1.024902;0.034180
-0.105469;-0.989258;0.020020
-0.151367;-1.012207;0.036133
-0.116699;-0.999023;0.020020
-0.150879;-0.992676;0.043945
-0.171875;-0.997559;0.063477
-0.153320;-1.017090;0.016113
-0.166992;-1.005371;0.031738
-0.164062;-1.013184;0.009766
-0.183594;-0.977539;0.027344
-0.199707;-0.997070;0.021484
-0.203613;-0.950684;0.055664
-0.212402;-0.936523;0.053711
-0.204102;-0.946289;0.038086
-0.192871;-0.895020;0.052246
-0.111328;-0.874512;0.053223
-0.030273;-0.977539;0.132812
-0.066406;-0.923340;0.124023
-0.026367;-0.893066;0.127930
-0.077148;-0.928223;0.167969
-0.120117;-0.877441;0.224121
-0.137695;-0.843750;0.170410
-0.095215;-0.945801;0.234863
-0.126465;-0.846191;0.258789
-0.120117;-0.855469;0.228516
-0.208008;-0.837891;0.300781
-0.166992;-0.824707;0.248535
-0.286621;-0.907715;0.313965
-0.276367;-0.857422;0.294922
-0.323730;-0.685547;0.403809
-0.174316;-0.794922;0.335938
-0.228027;-0.666504;0.274414
-0.153320;-0.842773;0.406250
-0.207520;-0.900391;0.421875
-0.188477;-0.904785;0.427246
0.003418;-0.761719;0.427246
-0.107910;-0.829102;0.563477
-0.044434;-0.937500;0.651367
0.046875;-0.939941;0.660156
0.094238;-0.921875;0.731934
0.145508;-0.901855;0.604980
0.215332;-0.929199;0.727051
0.350586;-0.823730;0.711914
0.431152;-0.654785;0.675293
0.381836;-0.760254;0.593262
0.410645;-0.842285;0.642578
0.446777;-0.875000;0.654297
0.458008;-0.869629;0.621582
0.384766;-0.841797;0.680664
0.467773;-0.893066;0.618164
0.824219;-1.073730;0.418945
0.677246;-0.841797;0.272949
0.459961;-0.599609;0.319336
0.352051;-0.796875;0.470703
0.408691;-0.812988;0.531738
0.370117;-0.916992;0.453125
0.423828;-0.830566;0.505371
0.431641;-0.797852;0.394043
0.431152;-0.813965;0.406738
0.517578;-0.756348;0.409180
0.537598;-0.799316;0.314453
0.715332;-0.759277;0.333008
0.698730;-0.722656;0.278809
0.552246;-0.861328;0.324707
0.626953;-0.767090;0.391113
0.519043;-0.877441;0.299316
0.488281;-0.888672;0.319336
0.433594;-0.933105;0.311523
0.398438;-0.970703;0.261719
0.345215;-0.940430;0.284668
0.381348;-0.884766;0.328613
0.365723;-0.985352;0.264648
0.338379;-0.932617;0.272461
0.271484;-0.940430;0.299316
0.291504;-1.008789;0.176758
0.184570;-1.086426;0.261719
0.128418;-0.893555;0.370605
0.150879;-1.014648;0.236328
0.277832;-0.998047;0.314941
0.202148;-0.896973;0.356445
0.226562;-0.933594;0.305664
0.278809;-0.940430;0.280762
0.278809;-0.876953;0.267578
0.292480;-0.915039;0.271973
0.268555;-0.931152;0.282227
0.245117;-0.976562;0.282715
0.299805;-1.001465;0.287109
0.272949;-0.941406;0.300293
0.260742;-0.935059;0.275391
0.258789;-0.969238;0.321289
0.269043;-0.949707;0.278809
0.271484;-0.934570;0.296875
0.274902;-0.927734;0.274902
0.271484;-0.916016;0.272949
0.274902;-0.937500;0.281738
0.252930;-0.961426;0.322754
0.266602;-0.944336;0.294434
0.280273;-0.939453;0.285645
0.269531;-0.940918;0.297852
0.269531;-0.932129;0.291504
0.270508;-0.930176;0.307129
0.270996;-0.931152;0.307129
0.274902;-0.936035;0.302246
0.273438;-0.941406;0.312012
0.282715;-0.920898;0.298828
0.297363;-0.917969;0.292480
0.295898;-0.933594;0.306641
0.258301;-0.931152;0.314941
0.284668;-0.952148;0.299316
0.271484;-0.935547;0.315918
0.266602;-0.929199;0.313477
0.283203;-0.932129;0.307129
0.277344;-0.935547;0.310059
0.281738;-0.933105;0.306152
0.297363;-0.931152;0.310059
0.294922;-0.927734;0.312012
0.286133;-0.936035;0.284180
