AccelerationX;AccelerationY;AccelerationZ
-0.827637;-0.290039;0.309570
-0.812500;-0.303711;0.289063
-0.826660;-0.319824;0.267578
-0.861816;-0.259277;0.378418
-0.865723;-0.260254;0.405762
-0.824219;-0.195312;0.446289
-0.845703;-0.208984;0.361816
-0.878906;-0.236328;0.370605
-0.848633;-0.214844;0.388672
-0.832031;-0.207031;0.397949
-0.830078;-0.191406;0.399414
-0.843750;-0.213867;0.384766
-0.837402;-0.207520;0.386719
-0.851074;-0.207031;0.382324
-0.848144;-0.189453;0.386230
-0.845703;-0.201660;0.368164
-0.859863;-0.228027;0.362793
-0.851563;-0.268066;0.351074
-0.866699;-0.242676;0.352051
-0.874512;-0.236328;0.334961
-0.872559;-0.230957;0.335938
-0.869629;-0.175293;0.333984
-0.892090;-0.177246;0.367188
-0.868652;-0.197754;0.380859
-0.892090;-0.178711;0.364258
-0.856934;-0.095703;0.378906
-0.836914;-0.082520;0.436523
-0.826172;-0.006348;0.460449
-0.839355;-0.013672;0.505859
-0.746094;0.091797;0.585449
-0.702148;0.071289;0.611816
-0.662109;0.088867;0.696777
-0.652344;0.085449;0.703125
-0.682617;0.083984;0.708496
-0.687012;0.060547;0.679199
-0.666504;0.072266;0.666016
-0.703613;0.077637;0.651855
-0.708008;0.074707;0.652344
-0.674805;0.035156;0.652344
-0.696289;0.057129;0.631836
-0.704590;0.027832;0.579102
-0.723145;0.016113;0.593750
-0.723145;-0.025879;0.573242
-0.701660;0.046875;0.593262
-0.733887;0.089844;0.585449
-0.795410;-0.002930;0.580566
-0.825684;0.065430;0.577637
-0.747559;-0.001465;0.565430
-0.783203;0.034180;0.540527
-0.868652;-0.006836;0.534668
-0.822754;-0.040527;0.479492
-0.759277;0.021973;0.431152
-0.775879;0.133301;0.516602
-0.729980;0.250488;0.537109
-0.764160;0.328613;0.583984
-0.691895;0.206543;0.559570
-0.847656;0.154297;0.449707
-0.880371;0.224609;0.431152
-0.861816;0.240234;0.472168
-0.827148;0.216309;0.429199
-0.785645;0.195801;0.478027
-0.785645;0.126953;0.453125
-0.839844;0.142090;0.466309
-0.827148;0.158691;0.464844
-0.816895;0.202637;0.469238
-0.841797;0.233398;0.437500
-0.781250;0.220703;0.389648
-0.796875;0.307129;0.410156
-0.842773;0.318848;0.414062
-0.826660;0.213379;0.501465
-0.829102;0.181641;0.507324
-0.829102;0.124023;0.474121
-0.825684;0.128906;0.454102
-0.841797;0.142578;0.424805
-0.844238;0.153320;0.499023
-0.777344;0.171387;0.451660
-0.731934;0.190918;0.551270
-0.707031;0.296387;0.585449
-0.699707;0.273926;0.625977
-0.709961;0.233398;0.652832
-0.723145;0.178711;0.633789
-0.740234;0.160645;0.638672
-0.668457;0.141602;0.542480
-0.614258;0.112793;0.558594
-0.690430;0.123535;0.550293
-0.734375;0.111328;0.553711
-0.750000;0.090820;0.619629
-0.698242;0.071289;0.641602
-0.792480;0.099609;0.624512
-0.799805;0.125977;0.603027
-0.665039;-0.010742;0.544922
-0.705566;0.072266;0.570801
-0.799316;0.144531;0.478516
-0.680664;0.126953;0.575195
-0.788574;0.155762;0.642578
-0.865723;0.049316;0.585937
-0.824219;0.118652;0.537598
-0.771484;0.118164;0.454102
-0.781738;0.144531;0.453613
-0.816895;0.200195;0.443848
-0.774902;0.223145;0.524902
-0.719727;0.237793;0.562500
-0.678223;0.227539;0.562012
-0.686523;0.300781;0.548340
-0.687500;0.349121;0.573730
-0.717773;0.320801;0.547363
-0.722656;0.326172;0.513184
-0.757324;0.286133;0.527344
-0.812012;0.241211;0.536621
-0.735840;0.237793;0.510742
-0.799316;0.271484;0.485840
-0.818848;0.267578;0.457520
-0.774902;0.283691;0.547852
-0.729492;0.315918;0.538574
-0.777832;0.354004;0.470215
-0.750977;0.357910;0.483887
-0.740723;0.307129;0.420410
-0.788574;0.292480;0.421875
-0.784180;0.256836;0.500000
-0.793945;0.293945;0.508301
-0.804199;0.263184;0.485840
-0.785156;0.233398;0.435059
-0.775879;0.254883;0.498047
-0.763672;0.319336;0.489258
-0.809570;0.340820;0.513184
