AccelerationX;AccelerationY;AccelerationZ
0.062988;-1.011719;0.064453
0.054199;-1.022949;0.064453
0.075684;-1.020996;0.080566
0.100586;-0.991699;0.083496
0.119141;-1.101563;0.079102
0.081055;-0.966797;0.102539
0.081055;-1.010254;0.100098
0.082520;-1.006836;0.082520
0.024414;-1.019531;0.147949
-0.004395;-0.983887;0.230469
0.069824;-0.997070;0.146973
0.065430;-1.013184;0.085937
0.134277;-1.009766;0.007813
0.031250;-0.944824;0.185547
0.000000;-1.006836;0.226074
0.055664;-1.041016;0.140625
0.062988;-1.034668;0.103027
0.083008;-0.994141;0.108887
0.078613;-1.001465;0.120117
0.071289;-1.018066;0.111816
0.080078;-1.000000;0.143066
0.107910;-1.005371;0.130371
0.094238;-0.994629;0.139648
0.113281;-0.985352;0.103516
0.072266;-1.002930;0.125977
0.055664;-1.002441;0.150879
0.017578;-0.994141;0.200684
-0.015137;-1.006348;0.202637
-0.066406;-1.026367;0.153320
-0.062988;-1.013672;0.156250
-0.006348;-0.986816;0.142578
0.035645;-1.025391;0.106934
0.040527;-1.014648;0.089844
0.093750;-1.010254;0.074707
0.095215;-0.972656;0.087402
0.124512;-1.006836;0.096680
0.130859;-1.006348;0.105469
0.098145;-0.973633;0.094238
0.061035;-1.047852;0.136230
0.045410;-0.940430;0.193359
0.022949;-0.937500;0.263672
-0.032227;-1.060059;0.249023
-0.068848;-0.916504;0.230957
-0.034668;-0.863770;0.206543
0.073730;-0.774414;0.101074
0.138672;-0.897461;0.058105
0.030762;-0.896484;0.156250
-0.121582;-0.987793;0.228027
-0.039063;-0.902832;0.202637
-0.010254;-0.776367;0.269531
-0.025391;-0.732422;0.207520
-0.089355;-0.977051;0.367188
0.064941;-0.864746;0.209473
0.072754;-0.964356;0.392578
0.052734;-0.916992;0.358887
-0.053711;-1.013672;0.515137
-0.054199;-0.969727;0.555664
-0.012695;-0.929687;0.534180
-0.084961;-0.893066;0.595215
0.047852;-0.986328;0.550293
-0.042480;-0.783203;0.672852
-0.043945;-0.850586;0.614258
-0.051270;-0.724609;0.712402
0.142578;-0.798340;0.651367
0.003906;-0.622070;0.755371
-0.038574;-0.771973;0.780762
-0.026367;-0.792480;0.869141
-0.023437;-0.738770;0.862305
-0.081055;-0.696289;0.791016
-0.106934;-0.728516;0.796875
-0.102051;-0.677734;0.826172
-0.073730;-0.714844;0.806152
-0.087891;-0.669434;0.776367
-0.101563;-0.652344;0.750488
-0.074219;-0.655762;0.672363
-0.124023;-0.676758;0.731445
-0.109375;-0.695801;0.735840
-0.101074;-0.677734;0.773926
-0.133789;-0.629883;0.736328
-0.199219;-0.666016;0.751953
-0.160645;-0.602051;0.755371
-0.147949;-0.627930;0.760742
-0.150879;-0.628418;0.775391
-0.138184;-0.648437;0.756836
-0.132812;-0.606445;0.753906
-0.206055;-0.637207;0.758789
-0.176758;-0.647949;0.735840
-0.148437;-0.654785;0.704102
-0.183594;-0.625000;0.765137
-0.187988;-0.643555;0.707520
-0.172852;-0.619629;0.771484
-0.148926;-0.634766;0.743652
-0.136230;-0.656738;0.757812
-0.128418;-0.635254;0.754395
-0.149902;-0.641113;0.728516
-0.150391;-0.613281;0.771484
-0.164062;-0.623535;0.730469
-0.171875;-0.652344;0.759277
-0.156250;-0.630371;0.731445
-0.184082;-0.647461;0.747559
-0.194336;-0.649414;0.740234
-0.150391;-0.645508;0.722168
-0.137695;-0.659668;0.727051
-0.173828;-0.651367;0.737305
-0.161621;-0.640137;0.730469
-0.167969;-0.636719;0.725586
-0.178711;-0.632324;0.737305
-0.201660;-0.635254;0.712891
-0.223633;-0.651855;0.722656
-0.228027;-0.652832;0.749023
-0.207031;-0.643066;0.748535
-0.187012;-0.598633;0.749023
-0.187988;-0.601074;0.750977
-0.177734;-0.621582;0.754883
-0.169922;-0.618164;0.765137
-0.191895;-0.626465;0.756836
-0.179199;-0.611816;0.749512
-0.198730;-0.610352;0.740234
-0.210449;-0.637695;0.744141
-0.197266;-0.611816;0.745117
-0.196289;-0.610840;0.745605
-0.198730;-0.615723;0.757324
-0.186523;-0.607910;0.756836
-0.199707;-0.618164;0.739746
-0.198730;-0.612305;0.750488
