AccelerationX;AccelerationY;AccelerationZ
0.046387;-1.004883;0.025879
0.043945;-1.019043;-0.014160
0.066895;-0.991699;0.019531
0.094727;-0.953125;0.027832
0.040527;-1.087891;-0.014648
0.045898;-1.064453;0.027832
0.018066;-1.003418;0.013672
0.013184;-0.995605;0.081543
0.108887;-1.000977;0.067383
-0.003418;-1.027832;0.030273
0.042969;-1.014160;0.003906
0.024902;-1.014160;0.081543
0.086426;-0.914551;0.049805
0.089355;-1.118164;0.053711
0.120117;-0.992676;0.040039
0.097168;-0.924316;0.086426
0.085937;-1.059570;0.144043
0.244629;-1.181152;0.030762
0.132324;-1.047363;0.123535
0.145508;-0.980957;0.124512
0.121582;-0.966797;0.098145
0.101563;-0.919434;0.120117
0.142090;-1.075195;0.147461
0.124023;-1.044922;0.069824
0.100586;-0.958008;0.123535
0.158691;-0.908691;0.153320
0.158203;-0.984375;0.253906
0.151367;-0.999512;0.209961
0.142578;-0.952637;0.164062
0.127930;-0.986816;0.201660
0.121582;-1.156738;0.226562
0.275879;-1.083496;0.072754
0.236816;-0.937500;0.031738
0.208496;-0.904297;0.044922
0.196777;-1.027832;0.002930
0.134277;-1.094727;-0.000488
0.128906;-1.081543;0.004883
0.103516;-0.907227;0.101074
0.083008;-0.966309;0.106445
0.066895;-1.063965;0.079590
0.162109;-1.060059;0.051270
0.207031;-0.968750;0.004883
0.178711;-1.022461;-0.002441
0.230469;-1.095215;-0.066895
0.249023;-1.066406;-0.053711
0.350098;-1.012695;0.086914
0.338867;-0.928223;0.097168
0.338379;-0.912109;0.032227
0.244629;-0.895508;0.043457
0.181641;-0.980957;0.152344
0.236328;-0.971191;0.203125
0.286133;-0.916016;0.145996
0.269043;-0.923340;0.129883
0.335449;-0.907227;0.202637
0.302246;-0.890625;0.238281
0.220215;-0.940918;0.237305
0.236816;-1.008301;0.185059
-0.072266;-1.002930;0.443359
0.139160;-1.028809;0.238770
0.227539;-1.146973;0.018066
-0.133301;-1.028809;-0.075195
-0.085937;-1.080566;-0.056641
0.012207;-1.000000;-0.025391
-0.000488;-0.976074;-0.047852
-0.088867;-1.013184;-0.048828
-0.129395;-1.050293;-0.105469
-0.148437;-0.916016;-0.075195
-0.056641;-1.020996;-0.030273
-0.125000;-0.990234;-0.024902
-0.102539;-0.923340;-0.056641
-0.140137;-1.106445;-0.030273
-0.177734;-1.065430;0.067383
-0.155762;-0.939453;0.068848
-0.193359;-0.957520;0.104492
-0.237793;-0.922852;0.131836
-0.253906;-0.965820;0.117676
-0.251465;-1.019531;0.100098
-0.227539;-1.010254;0.099121
-0.172852;-0.986816;0.107422
-0.224121;-1.119629;0.061035
-0.348145;-1.190918;0.033203
-0.189453;-1.030762;0.023926
-0.081055;-0.861816;-0.023926
-0.095215;-0.909668;-0.052734
-0.230957;-1.119141;0.049316
-0.131348;-1.034668;0.039063
-0.055664;-1.012207;0.048340
-0.102051;-0.945801;0.091309
-0.127441;-0.973633;0.079590
-0.126465;-0.943359;0.071289
-0.129395;-0.965820;0.088867
-0.157227;-0.935059;0.062500
-0.111328;-0.972168;0.047363
-0.094238;-0.963867;0.049805
-0.085937;-1.006348;0.029785
-0.208496;-0.972656;0.081543
-0.209961;-0.987305;0.000977
-0.374512;-1.071777;-0.071777
-0.418945;-1.066406;-0.137207
-0.453125;-0.960938;-0.090332
-0.378418;-0.965820;-0.056152
-0.284668;-0.884766;-0.070312
-0.262207;-0.863770;-0.042480
-0.277832;-0.842773;-0.022461
-0.341309;-0.905273;-0.058594
-0.366699;-1.004883;-0.113281
-0.341309;-0.975098;-0.124023
-0.292969;-0.931152;-0.074219
-0.291016;-0.954590;-0.070312
-0.343750;-0.967285;-0.103516
-0.326172;-0.990234;-0.116211
-0.328613;-0.941894;-0.119141
-0.300781;-0.956543;-0.125000
-0.310059;-0.929199;-0.145508
-0.344238;-0.895508;-0.180664
-0.333008;-0.898926;-0.212402
-0.293945;-0.890137;-0.191895
-0.260254;-0.879395;-0.127441
-0.249023;-0.943848;-0.077148
-0.203613;-1.046875;-0.058105
-0.173828;-1.059570;0.043457
-0.238770;-1.183594;0.233398
-0.169922;-1.190918;0.186035
-0.111328;-1.098633;0.158691
-0.078125;-1.012695;0.167480
