AccelerationX;AccelerationY;AccelerationZ
0.146484;-1.060547;0.270508
0.227051;-1.017578;0.250488
0.181152;-0.986816;0.244141
0.198242;-0.992676;0.107910
0.075195;-0.926758;0.219727
0.069336;-0.954102;0.237305
0.113770;-0.992187;0.219238
0.089355;-0.995117;0.213867
0.094238;-0.982910;0.231934
0.122559;-0.973145;0.244141
0.131836;-0.966309;0.256348
0.157715;-0.970703;0.230469
0.164551;-0.963379;0.222168
0.157715;-0.970703;0.235352
0.145996;-0.944336;0.252930
0.142578;-0.966309;0.249512
0.120605;-0.957031;0.278809
0.097168;-0.968750;0.283691
0.124023;-0.999023;0.294922
0.133301;-1.087402;0.223145
0.178711;-0.994141;0.159180
0.132812;-1.004883;0.219238
0.102051;-1.015625;0.182617
0.121094;-1.025391;0.010742
0.116699;-1.014160;0.016602
0.023926;-0.945312;0.000977
-0.028320;-1.032715;-0.009766
0.009277;-1.067383;0.035156
0.007813;-0.997070;-0.019531
0.016602;-1.003418;-0.007813
0.021484;-1.004395;-0.001465
0.035645;-1.026367;-0.009277
0.047363;-1.013672;0.017578
0.015625;-0.993652;0.080566
0.021973;-1.013672;0.021484
0.006348;-1.027344;0.073730
0.013184;-1.017578;0.083984
0.058594;-1.031250;0.044434
0.084961;-1.015137;0.016113
0.045898;-1.038574;0.029785
0.013184;-1.144043;-0.103027
0.052246;-1.143066;-0.056152
0.087891;-0.974609;-0.098145
0.140625;-0.933105;-0.016602
0.140625;-1.039551;0.044434
0.135742;-1.105957;0.026855
0.158203;-1.010742;-0.005859
0.145020;-0.917969;0.075195
0.114258;-0.935547;0.125977
0.173828;-0.929199;0.088867
0.171387;-0.985840;0.105957
0.136230;-0.988281;0.143066
0.104004;-1.036621;0.102051
0.104492;-1.011230;0.139648
0.087891;-0.969727;0.161621
0.065430;-1.134277;0.075195
0.124023;-1.041992;-0.057129
0.037109;-1.011230;-0.077637
0.057129;-0.960938;-0.097656
0.050781;-1.014648;-0.219727
0.019043;-1.056152;-0.249023
-0.009766;-1.041504;-0.210937
-0.049805;-1.034180;-0.163086
-0.062500;-0.967285;-0.155273
-0.046875;-0.996582;-0.148926
-0.030762;-1.039063;-0.140625
-0.026855;-1.031250;-0.187012
-0.013672;-0.995605;-0.142090
-0.038574;-0.997070;-0.117676
-0.056641;-1.017090;-0.139160
-0.080566;-1.012207;-0.066406
-0.030762;-1.015625;-0.035645
0.048828;-1.055664;0.008789
0.129395;-1.099121;0.067383
0.125000;-1.038574;0.061035
0.010254;-0.987305;0.340820
0.047363;-1.101074;0.146484
0.120605;-1.036133;0.055664
-0.004883;-0.978027;0.264160
-0.001953;-0.907715;0.259277
0.100098;-0.898926;0.102539
0.090332;-0.958496;0.099609
0.046875;-0.988770;0.089355
0.043457;-1.001953;0.019043
0.019531;-0.972168;0.051270
0.036133;-1.029785;-0.003418
0.127441;-1.166504;-0.131836
0.088867;-1.068359;-0.091309
-0.052246;-0.957031;0.101563
-0.042480;-1.023926;0.024902
0.026855;-1.117188;0.045898
0.011230;-1.069824;0.092285
-0.028320;-0.929199;0.127930
-0.084473;-0.962891;0.105469
-0.068359;-1.031738;0.065918
-0.049805;-1.047363;0.038086
-0.023926;-1.012695;0.030762
-0.000977;-1.002441;-0.041992
0.023437;-1.021973;-0.051270
-0.003418;-1.025391;-0.034180
-0.007324;-1.002441;-0.024902
0.003418;-1.039551;-0.041504
0.020996;-1.030762;-0.059570
0.059082;-1.059082;-0.029785
0.138184;-1.111328;0.048828
0.222168;-1.029297;0.043457
0.191406;-0.899414;0.126465
0.153320;-0.962402;0.269531
0.232910;-1.056641;0.158691
0.311523;-1.021484;0.103516
0.249512;-0.901367;0.157715
0.227539;-0.889648;0.166992
0.254395;-0.936035;0.153809
0.285156;-1.008789;0.152832
0.287598;-0.996094;0.117676
0.238281;-0.948242;0.147949
0.208496;-0.937012;0.164551
0.225098;-0.961914;0.224609
0.235840;-0.970703;0.162598
0.212402;-0.985840;0.217285
0.208984;-0.968262;0.261719
0.235840;-1.015137;0.306152
0.239746;-1.194336;0.078125
0.156250;-1.054199;0.023437
