AccelerationX;AccelerationY;AccelerationZ
-0.947754;0.100098;0.072754
-0.920898;0.082520;0.062988
-0.981445;0.059082;0.049805
-0.928711;0.136719;0.078613
-0.935059;0.111816;0.089844
-0.949219;0.081543;0.094238
-0.941894;0.122559;0.115723
-0.922852;0.036621;0.073730
-0.953125;0.039063;0.081543
-0.977539;0.064941;0.077637
-0.960938;0.028320;0.107910
-1.022949;0.041504;0.231445
-0.926758;0.070801;0.068359
-0.931152;0.080566;0.104980
-0.951172;0.027344;0.127441
-0.931152;0.000488;0.100098
-0.937500;0.014648;0.097656
-0.970215;-0.024414;0.053711
-0.949219;0.017578;0.093750
-0.939941;-0.010254;0.084961
-0.946777;0.007324;0.085449
-0.949707;-0.025879;0.075195
-0.950195;-0.027832;0.062988
-0.948242;-0.034668;0.039063
-0.982422;-0.003418;0.031738
-0.997070;0.038086;0.000488
-0.967285;0.085449;0.028809
-0.903320;0.130371;0.059570
-0.929687;0.099121;0.123535
-0.974609;0.068848;0.137207
-0.969727;0.092285;0.168457
-0.931152;0.103027;0.178711
-0.958496;0.106934;0.150879
-0.942871;0.103027;0.158203
-0.911133;0.058105;0.151367
-0.913574;0.017578;0.180176
-0.896484;-0.029785;0.170898
-0.973145;0.025391;0.180176
-0.883301;0.065918;0.237305
-0.858398;-0.047363;0.233398
-0.829590;-0.101563;0.217285
-0.880371;-0.143066;0.258789
-0.886719;-0.125977;0.254395
-0.918945;-0.139648;0.213379
-1.041992;-0.123535;0.248535
-1.301270;-0.002930;0.250000
-0.984863;0.029785;0.449219
-0.905273;0.082031;0.144531
-0.656250;0.095703;-0.060547
-0.999023;0.002441;0.110352
-0.998047;0.060059;0.116211
-1.020996;0.138184;0.100098
-0.849609;0.096191;0.116211
-0.872070;0.017578;0.034180
-0.941406;-0.004395;0.083984
-0.974609;0.007324;0.134766
-0.952148;0.070312;0.136230
-0.914551;0.026855;0.106934
-0.939453;-0.009277;0.115234
-0.929199;0.010742;0.116699
-1.002930;0.006348;0.094238
-1.066895;0.002930;0.137695
-1.062988;0.099121;0.014648
-0.933105;0.064941;0.151367
-0.852051;0.052734;0.199219
-0.906738;-0.015625;0.186523
-0.969238;-0.060059;0.147949
-0.891602;0.013672;0.205566
-0.944824;0.031250;0.178711
-0.929199;0.041992;0.234375
-0.959961;0.059570;0.270996
-0.841309;0.063965;0.247559
-0.911621;0.009277;0.248535
-0.923340;-0.059082;0.233398
-0.867188;-0.064941;0.259766
-0.870117;-0.057617;0.264160
-0.880859;-0.078613;0.237305
-0.887207;-0.043945;0.263672
-0.887695;-0.116699;0.235840
-0.917969;-0.119629;0.237793
-0.929199;-0.155273;0.193359
-0.958496;-0.228027;0.193359
-0.993652;-0.278809;0.147461
-0.932617;-0.157715;0.182129
-0.917480;-0.141602;0.152832
-0.897949;-0.186523;0.027344
-0.946289;-0.223145;0.026855
-1.006348;-0.267090;0.030762
-0.940430;-0.243652;-0.033203
-0.897949;-0.293457;-0.046387
-0.860352;-0.314453;0.014648
-0.832519;-0.275391;0.010742
-0.916016;-0.348145;0.004883
-0.946289;-0.309570;0.013672
-0.976562;-0.222168;0.009277
-0.952637;-0.283691;0.107422
-0.849121;-0.309570;0.057129
-0.889648;-0.307617;0.049316
-0.853516;-0.375977;0.025879
-0.900391;-0.395996;0.006836
-0.931641;-0.348633;-0.011719
-0.878418;-0.328613;0.026855
-0.918945;-0.370117;-0.038574
-0.840332;-0.364746;0.000488
-0.849121;-0.373047;0.073730
-0.892578;-0.393066;0.039551
-0.887207;-0.376953;-0.040039
-0.904785;-0.369629;0.044922
-0.957520;-0.339355;-0.053223
-1.006348;-0.314941;-0.059570
-1.107422;-0.361328;-0.148926
-0.922363;-0.247070;-0.055664
-0.878418;-0.277344;0.002930
-0.883301;-0.322754;0.038086
-0.997559;-0.350586;-0.026367
-0.890137;-0.224609;0.092773
-0.828613;-0.224609;0.059570
-0.831543;-0.208984;0.121094
-0.848144;-0.256348;0.137207
-0.893066;-0.252441;0.115723
-0.886230;-0.247070;0.130859
-0.879883;-0.243164;0.162109
-0.917480;-0.268066;0.140625
-0.931152;-0.270020;0.111816
-0.918945;-0.245605;0.160156
