AccelerationX;AccelerationY;AccelerationZ
0.183594;-0.965820;-0.007813
0.172363;-1.046875;0.100098
0.106445;-1.065430;0.130371
0.140137;-0.990723;0.152832
0.255371;-0.968262;0.002441
0.203125;-0.956055;0.066406
0.159180;-1.003906;0.104492
0.208496;-0.990723;0.034180
0.223145;-0.986328;0.050293
0.211426;-0.985840;0.070801
0.198730;-1.002441;0.079590
0.209473;-0.995117;0.099121
0.225098;-1.012695;0.071289
0.202148;-1.083984;-0.032227
0.181152;-1.043457;-0.071777
0.112793;-1.027344;0.005859
0.145508;-1.031250;-0.022461
0.163574;-1.025879;-0.108398
0.127930;-1.003906;-0.115723
0.089844;-0.962402;-0.062500
0.038086;-0.979980;-0.083496
0.002441;-1.015137;-0.059570
0.018066;-1.075195;-0.019043
0.042969;-1.024414;-0.130371
0.062012;-0.950684;-0.117187
0.033203;-0.964356;-0.100586
0.016602;-1.004883;-0.058594
-0.020996;-1.056152;-0.095215
-0.020508;-1.033691;-0.039063
-0.008789;-1.010254;-0.090820
-0.000488;-1.023438;-0.091797
0.039551;-0.967285;-0.010742
0.015137;-1.034668;-0.044434
0.023437;-1.006836;-0.015625
0.059570;-1.012695;-0.013184
0.091797;-1.078613;-0.026855
0.084961;-1.112793;-0.007324
0.034668;-1.125977;-0.316895
0.032227;-0.990723;-0.073730
-0.049805;-0.936523;-0.058105
0.006348;-0.958008;-0.160645
0.088379;-1.040527;-0.154785
0.068359;-1.130859;-0.232422
0.073242;-1.121094;-0.155762
0.025391;-0.910645;-0.110352
0.029785;-0.885254;-0.075684
0.058594;-0.961426;-0.147461
0.029785;-1.037109;-0.139160
-0.008789;-1.014648;-0.028809
-0.018555;-0.980957;-0.108887
0.034668;-1.022949;-0.199707
-0.021973;-1.019043;-0.226562
-0.041992;-1.032715;-0.463379
-0.051758;-0.994629;-0.223145
-0.158691;-1.046875;-0.166504
-0.181641;-0.930664;-0.270996
-0.134277;-0.914551;-0.222656
-0.148437;-0.965820;-0.273926
-0.222656;-1.006836;-0.164551
-0.273926;-0.989258;-0.147949
-0.296387;-0.937500;-0.163086
-0.267090;-0.955078;-0.168945
-0.237305;-0.971191;-0.151855
-0.190918;-0.991699;-0.164062
-0.166504;-0.989746;-0.157227
-0.187500;-0.958496;-0.140137
-0.203613;-0.959473;-0.117676
-0.202637;-0.979492;-0.116211
-0.195801;-0.992676;-0.117187
-0.205078;-0.990723;-0.048828
-0.166016;-0.989258;-0.022461
-0.155762;-1.035645;-0.066895
-0.106445;-1.088379;-0.134766
0.008789;-1.015625;-0.080566
-0.014160;-0.955078;-0.103027
-0.017578;-1.021973;-0.035156
0.063477;-1.100098;-0.094238
0.119141;-1.040039;-0.129395
0.139648;-0.987305;-0.115234
0.154785;-0.927246;-0.101074
0.162109;-0.963379;-0.137695
0.112305;-0.990723;-0.144531
0.071777;-0.966309;-0.080078
0.061035;-1.012207;-0.075684
0.054199;-1.045410;-0.100586
0.046875;-1.036621;-0.038086
0.081055;-1.042480;-0.011719
0.079590;-1.016113;-0.069824
0.086914;-1.081543;-0.113281
0.208008;-1.173828;-0.202148
0.114258;-1.002930;-0.237305
0.001465;-0.874023;-0.184570
0.048340;-0.994629;-0.094727
-0.010254;-1.091309;-0.100586
-0.071777;-1.015137;-0.148437
-0.015137;-0.942871;-0.161133
-0.021484;-0.927246;-0.055176
-0.075684;-0.970215;-0.021973
-0.031250;-1.008789;-0.077148
-0.017090;-1.075195;-0.113770
-0.030273;-1.043945;-0.171387
-0.089355;-1.014160;-0.194824
0.002441;-1.099121;-0.066895
0.109375;-1.198730;-0.231934
0.217773;-0.956055;-0.321289
0.165527;-0.953125;-0.168457
0.222656;-0.918945;-0.002930
0.250488;-0.971680;-0.019531
0.224609;-1.021973;-0.046387
0.248047;-1.005371;-0.040039
0.270508;-0.980957;-0.037598
0.278320;-0.959961;-0.033691
0.236328;-0.982422;-0.034668
0.197266;-1.032227;-0.041992
0.212402;-1.022461;-0.047852
0.175781;-1.017578;-0.022461
0.170898;-0.992676;0.016602
0.152832;-0.968750;0.029297
0.131348;-0.986816;0.073730
0.145020;-1.000000;0.072754
0.168945;-0.993652;0.054687
0.150879;-0.999512;0.052734
0.145020;-0.986816;0.050781
0.137695;-0.980957;0.056152
