AccelerationX;AccelerationY;AccelerationZ
-0.056641;-1.004395;0.128906
-0.133301;-1.019531;0.168457
-0.134277;-0.994141;0.236328
-0.000977;-0.947266;0.201172
-0.047852;-0.981934;0.261230
0.025879;-1.064941;0.227539
-0.037109;-0.997559;0.292969
-0.061035;-0.933105;0.288086
-0.010254;-0.926758;0.321289
0.052246;-0.934570;0.282227
0.064453;-0.911621;0.303223
0.024902;-0.895996;0.327148
0.014160;-0.911133;0.410156
0.050293;-0.929199;0.360840
-0.024902;-0.937500;0.431152
-0.040527;-0.981934;0.479980
-0.080566;-1.072754;0.354980
-0.052734;-0.927734;0.333008
-0.038086;-0.991699;0.161133
-0.051270;-0.933105;0.150391
-0.085937;-1.051270;0.192383
0.022949;-1.029297;0.188965
-0.005859;-0.971191;0.160156
-0.055664;-0.910156;0.135742
-0.003418;-0.944336;0.084961
-0.064941;-1.022461;0.127441
0.000977;-1.002930;0.162109
-0.013672;-0.982422;0.126953
-0.020020;-1.001953;0.087402
-0.006836;-0.990234;0.075684
-0.041016;-1.043457;0.155762
-0.104004;-1.125977;0.133301
-0.175781;-1.100098;0.019531
-0.189941;-0.954102;0.106934
-0.226562;-0.965332;0.166504
-0.094727;-1.007324;0.253418
-0.213867;-1.174316;0.136230
-0.163086;-0.903320;0.124023
-0.194336;-0.892578;0.127441
-0.099609;-0.796875;0.309082
-0.204590;-0.867188;0.034668
-0.224121;-0.914062;0.075195
-0.175781;-0.937988;0.124023
-0.354980;-0.823730;-0.049316
-0.280762;-0.869629;0.100098
-0.433105;-1.111328;0.083496
-0.366211;-1.011230;0.071289
-0.375488;-0.995605;-0.041016
-0.337402;-1.131348;-0.031738
-0.306152;-0.884766;-0.041504
-0.352539;-0.902344;-0.087891
-0.393555;-0.945312;-0.032227
-0.419434;-0.963379;-0.013184
-0.318848;-0.975586;-0.124512
-0.271973;-0.973633;-0.145996
-0.300293;-0.979492;-0.177246
-0.443848;-1.023438;-0.011230
-0.418457;-0.859375;0.137207
-0.388184;-1.106934;0.165039
-0.486816;-1.299805;0.109375
-0.346191;-0.933594;0.137207
-0.257813;-0.711426;0.270508
-0.337891;-0.806641;0.194336
-0.383301;-0.799805;0.247559
-0.396973;-0.822754;0.247559
-0.492676;-0.972168;0.219238
-0.332031;-0.884277;0.303711
-0.436035;-0.912598;0.124512
-0.333008;-0.937012;0.586914
-0.222168;-0.795410;0.197266
-0.202148;-0.627441;0.083496
-0.144531;-0.671387;0.151855
-0.108887;-1.047363;0.278320
-0.220703;-1.110352;0.267578
-0.177246;-0.957031;0.185547
-0.478027;-1.029297;0.241211
-0.442383;-1.062012;0.042969
-0.481445;-0.983887;0.219727
-0.302246;-0.786133;0.070312
-0.318359;-1.007324;0.062500
-0.396973;-1.018555;0.078613
-0.424316;-0.871582;0.065430
-0.415527;-0.854004;0.088867
-0.412598;-0.964844;0.082031
-0.387207;-0.930664;0.037109
-0.430664;-0.924316;0.073730
-0.476074;-0.873535;0.112793
-0.517090;-0.803223;0.076172
-0.374023;-0.804687;0.173340
-0.389648;-0.813965;0.400391
-0.517578;-1.148438;0.534668
-0.631348;-1.042480;0.153809
-0.303223;-0.708984;0.302246
-0.125977;-0.688965;0.233887
-0.191406;-0.848144;0.378418
-0.255859;-0.860840;0.509766
-0.293945;-0.767090;0.430176
-0.269043;-0.775391;0.426270
-0.276855;-0.817383;0.492676
-0.241211;-0.802734;0.501953
-0.241699;-0.830566;0.513672
-0.256348;-0.864746;0.422852
-0.238281;-0.904297;0.332520
-0.276855;-0.838379;0.355957
-0.521973;-1.027344;0.191895
-0.273926;-0.953125;0.094727
-0.289551;-0.886719;0.105469
-0.311035;-1.085938;0.045410
-0.253906;-1.104492;0.037109
-0.246582;-0.953125;0.066406
-0.234863;-0.869629;0.095703
-0.208496;-0.917969;0.118164
-0.102051;-0.989258;0.090332
-0.168945;-1.023438;0.140625
-0.168457;-0.964844;0.133301
-0.166016;-0.984863;0.105957
-0.170410;-0.990234;0.152344
-0.139160;-0.961914;0.146484
-0.136230;-0.965332;0.126953
-0.119141;-0.978027;0.116211
-0.160645;-1.032227;0.130859
-0.180176;-1.012695;0.109375
-0.217773;-1.046387;0.027344
-0.232910;-1.001953;0.162109
-0.483887;-1.080566;0.095703
